timestamp,accX,accY,accZ
2.0,-0.15,-1.33,9.64
15.0,-0.06,-1.1,7.89
28.0,-0.12,-1.34,9.44
41.0,-0.16,-1.43,9.76
54.0,-0.27,-1.46,9.88
67.0,-0.33,-1.52,9.96
79.0,-0.27,-1.55,10.03
92.0,-0.15,-1.53,10.01
105.0,-0.11,-1.49,9.95
118.0,-0.17,-1.48,9.93
131.0,-0.24,-1.51,10.0
144.0,-0.25,-1.54,10.06
157.0,-0.22,-1.54,10.0
170.0,-0.31,-1.5,9.87
182.0,-0.35,-1.46,9.75
195.0,-0.33,-1.46,9.76
208.0,-0.2,-1.49,9.87
221.0,-0.17,-1.5,9.93
234.0,-0.15,-1.54,10.03
247.0,-0.14,-1.55,10.02
260.0,-0.16,-1.55,10.03
273.0,-0.16,-1.59,10.08
285.0,-0.18,-1.58,10.03
298.0,-0.25,-1.59,10.0
311.0,-0.22,-1.55,9.88
324.0,-0.19,-1.51,9.81
337.0,-0.27,-1.47,9.78
350.0,-0.22,-1.44,9.77
363.0,-0.16,-1.5,9.85
376.0,-0.24,-1.56,9.98
388.0,-0.3,-1.65,10.08
401.0,-0.26,-1.61,10.01
414.0,-0.24,-1.57,9.9
427.0,-0.2,-1.59,9.91
440.0,-0.14,-1.6,9.88
453.0,-0.1,-1.56,9.86
466.0,-0.22,-1.58,9.91
479.0,-0.23,-1.63,10.05
491.0,-0.35,-1.58,9.93
504.0,-0.27,-1.57,9.93
517.0,-0.31,-1.48,9.88
530.0,-0.19,-1.46,10.01
543.0,-0.16,-1.41,9.98
556.0,-0.15,-1.35,9.96
569.0,-0.16,-1.33,9.95
582.0,-0.16,-1.3,9.92
594.0,-0.19,-1.33,9.91
607.0,-0.28,-1.35,9.9
620.0,-0.23,-1.35,9.9
633.0,-0.27,-1.3,9.76
646.0,-0.28,-1.35,9.87
659.0,-0.19,-1.37,9.94
672.0,-0.17,-1.38,9.98
685.0,-0.19,-1.44,10.0
697.0,-0.22,-1.46,9.94
710.0,-0.25,-1.47,9.88
723.0,-0.26,-1.47,9.92
736.0,-0.31,-1.56,9.98
749.0,-0.31,-1.59,10.06
762.0,-0.27,-1.57,10.03
775.0,-0.2,-1.48,9.91
788.0,-0.13,-1.38,9.76
800.0,-0.21,-1.4,9.81
813.0,-0.2,-1.48,9.95
826.0,-0.25,-1.67,10.26
839.0,-0.25,-1.85,10.46
852.0,-0.15,-1.86,10.46
865.0,-0.16,-1.75,10.3
878.0,-0.25,-1.56,10.0
891.0,-0.33,-1.38,9.63
903.0,-0.34,-1.24,9.39
916.0,-0.43,-1.2,9.25
929.0,-0.46,-1.27,9.39
942.0,-0.26,-1.34,9.67
955.0,-0.14,-1.46,10.02
968.0,-0.06,-1.53,10.36
981.0,-0.03,-1.56,10.44
994.0,-0.01,-1.53,10.33
1006.0,-0.12,-1.49,10.04
1019.0,-0.24,-1.41,9.76
1032.0,-0.37,-1.4,9.63
1045.0,-0.46,-1.46,9.62
1058.0,-0.45,-1.49,9.71
1071.0,-0.36,-1.47,9.72
1084.0,-0.25,-1.39,9.6
1097.0,-0.33,-1.48,9.84
1109.0,-0.35,-1.62,10.19
1122.0,-0.4,-1.76,10.51
1135.0,-0.36,-1.71,10.41
1148.0,-0.32,-1.57,10.16
1161.0,-0.32,-1.37,9.8
1174.0,-0.25,-1.19,9.57
1187.0,-0.41,-1.11,9.42
1200.0,-0.7,-1.12,9.45
1212.0,-0.72,-1.18,9.51
1225.0,-0.57,-1.24,9.67
1238.0,-0.41,-1.34,9.93
1251.0,-0.27,-1.5,10.3
1264.0,-0.11,-1.62,10.59
1277.0,0.01,-1.6,10.61
1290.0,0.07,-1.54,10.46
1303.0,0.0,-1.42,10.15
1315.0,-0.1,-1.31,9.79
1328.0,-0.26,-1.25,9.53
1341.0,-0.23,-1.29,9.57
1354.0,-0.23,-1.45,9.69
1367.0,-0.15,-1.55,9.9
1380.0,0.03,-1.58,9.95
1393.0,0.07,-1.65,9.98
1405.0,0.03,-1.75,10.0
1418.0,0.01,-1.79,9.96
1431.0,-0.12,-1.79,9.91
1444.0,-0.32,-1.73,9.86
1457.0,-0.38,-1.62,9.71
1470.0,-0.33,-1.55,9.71
1483.0,-0.33,-1.52,9.78
1496.0,-0.37,-1.55,9.96
1508.0,-0.36,-1.59,10.06
1521.0,-0.38,-1.61,10.1
1534.0,-0.41,-1.54,10.08
1547.0,-0.33,-1.5,10.03
1560.0,-0.34,-1.48,10.06
1573.0,-0.35,-1.49,10.0
1586.0,-0.36,-1.43,9.91
1599.0,-0.38,-1.37,9.69
1611.0,-0.45,-1.37,9.51
1624.0,-0.43,-1.4,9.52
1637.0,-0.31,-1.42,9.57
1650.0,-0.27,-1.5,9.65
1663.0,-0.31,-1.59,9.77
1676.0,-0.38,-1.64,9.88
1689.0,-0.35,-1.73,10.07
1702.0,-0.34,-1.78,10.15
1714.0,-0.32,-1.78,10.18
1727.0,-0.29,-1.72,10.18
1740.0,-0.3,-1.74,10.22
1753.0,-0.38,-1.75,10.32
1766.0,-0.38,-1.73,10.28
1779.0,-0.18,-1.67,10.22
1792.0,-0.25,-1.49,9.93
1805.0,-0.38,-1.42,9.82
1817.0,-0.44,-1.36,9.74
1830.0,-0.43,-1.38,9.82
1843.0,-0.34,-1.36,9.91
1856.0,-0.35,-1.27,9.75
1869.0,-0.2,-1.18,9.66
1882.0,-0.12,-1.11,9.68
1895.0,-0.2,-1.21,9.82
1908.0,-0.2,-1.38,10.04
1920.0,-0.16,-1.47,10.1
1933.0,-0.22,-1.53,9.99
1946.0,-0.28,-1.51,9.81
1959.0,-0.26,-1.5,9.67
1972.0,-0.33,-1.5,9.61
1985.0,-0.35,-1.54,9.7
1998.0,-0.28,-1.62,9.9
2011.0,-0.27,-1.65,10.1
2023.0,-0.29,-1.68,10.24
2036.0,-0.26,-1.67,10.3
2049.0,-0.13,-1.67,10.39
2062.0,-0.07,-1.48,10.12
2075.0,-0.17,-1.41,10.01
2088.0,-0.36,-1.37,9.89
2101.0,-0.31,-1.33,9.9
2114.0,-0.26,-1.27,9.78
2126.0,-0.37,-1.22,9.63
2139.0,-0.46,-1.25,9.58
2152.0,-0.23,-1.27,9.71
2165.0,-0.0,-1.37,9.93
2178.0,0.05,-1.43,10.09
2191.0,-0.04,-1.5,10.18
2204.0,-0.17,-1.59,10.24
2217.0,-0.16,-1.62,10.22
2229.0,-0.2,-1.49,9.94
2242.0,-0.32,-1.35,9.57
2255.0,-0.43,-1.22,9.21
2268.0,-0.36,-1.14,9.15
2281.0,-0.16,-1.1,9.06
2294.0,0.01,-1.37,9.69
2307.0,-0.02,-1.69,10.35
2320.0,-0.24,-1.66,10.23
2332.0,-0.21,-1.79,10.52
2345.0,-0.05,-1.84,10.66
2358.0,-0.0,-1.7,10.47
2371.0,-0.02,-1.57,10.22
2384.0,-0.23,-1.56,10.04
2397.0,-0.33,-1.62,10.01
2410.0,-0.34,-1.63,9.98
2423.0,-0.33,-1.61,9.93
2435.0,-0.35,-1.63,9.91
2448.0,-0.28,-1.58,9.8
2461.0,-0.18,-1.54,9.79
2474.0,-0.14,-1.54,9.84
2487.0,-0.04,-1.55,9.94
2500.0,-0.06,-1.57,9.96
2513.0,-0.09,-1.53,9.96
2526.0,-0.18,-1.55,10.01
2538.0,-0.26,-1.53,9.92
2551.0,-0.3,-1.52,9.82
2564.0,-0.28,-1.47,9.76
2577.0,-0.24,-1.43,9.73
