timestamp,accX,accY,accZ
2.0,0.39,-0.68,9.95
15.0,0.34,-0.59,8.16
28.0,0.55,-0.77,9.98
41.0,0.47,-0.82,10.24
54.0,0.33,-0.81,10.11
66.0,0.22,-0.74,9.85
79.0,0.18,-0.7,9.69
92.0,0.12,-0.7,9.58
105.0,0.15,-0.68,9.56
118.0,0.4,-0.61,9.86
131.0,0.59,-0.65,10.22
144.0,0.57,-0.74,10.46
157.0,0.51,-0.81,10.41
169.0,0.43,-0.82,10.2
182.0,0.34,-0.75,9.91
195.0,0.32,-0.73,9.78
208.0,0.27,-0.72,9.9
221.0,0.26,-0.75,10.03
234.0,0.27,-0.85,10.33
247.0,0.24,-0.91,10.37
259.0,0.24,-0.92,10.25
272.0,0.26,-0.83,9.97
285.0,0.36,-0.73,9.84
298.0,0.38,-0.68,9.92
311.0,0.37,-0.72,10.05
324.0,0.28,-0.68,10.12
337.0,0.25,-0.62,10.16
349.0,0.24,-0.59,9.99
362.0,0.16,-0.62,9.74
375.0,0.18,-0.61,9.57
388.0,0.25,-0.65,9.85
401.0,0.33,-0.66,10.16
414.0,0.37,-0.7,10.33
427.0,0.31,-0.73,10.31
439.0,0.3,-0.73,10.16
452.0,0.44,-0.65,9.92
465.0,0.51,-0.55,9.76
478.0,0.41,-0.51,9.75
491.0,0.25,-0.57,9.75
504.0,0.11,-0.68,9.92
517.0,0.02,-0.82,10.16
529.0,0.11,-0.91,10.34
542.0,0.25,-0.91,10.39
555.0,0.28,-0.87,10.33
568.0,0.33,-0.73,10.21
581.0,0.35,-0.58,10.01
594.0,0.32,-0.5,9.78
607.0,0.16,-0.51,9.74
619.0,0.09,-0.56,9.84
632.0,0.26,-0.7,10.06
645.0,0.48,-0.8,10.24
658.0,0.5,-0.85,10.28
671.0,0.4,-0.78,10.31
684.0,0.23,-0.68,10.24
697.0,0.14,-0.62,9.96
709.0,0.19,-0.59,9.86
722.0,0.19,-0.61,9.81
735.0,0.2,-0.64,9.82
748.0,0.22,-0.63,9.92
761.0,0.17,-0.67,10.01
774.0,0.21,-0.7,10.09
787.0,0.2,-0.68,10.1
799.0,0.12,-0.69,10.04
812.0,0.09,-0.72,9.96
825.0,0.14,-0.76,9.97
838.0,0.23,-0.77,9.95
851.0,0.27,-0.77,10.03
864.0,0.31,-0.73,10.12
877.0,0.3,-0.68,10.15
889.0,0.25,-0.65,10.11
902.0,0.24,-0.64,10.03
915.0,0.28,-0.64,10.03
928.0,0.31,-0.62,9.97
941.0,0.24,-0.63,9.97
954.0,0.11,-0.65,9.99
967.0,0.06,-0.66,10.04
979.0,0.13,-0.69,10.07
992.0,0.16,-0.71,10.1
1005.0,0.14,-0.69,10.17
1018.0,0.14,-0.63,10.1
1031.0,0.23,-0.58,10.15
1044.0,0.1,-0.54,9.8
1057.0,0.1,-0.6,9.61
1069.0,0.02,-0.61,9.73
1082.0,0.14,-0.62,10.01
1095.0,0.22,-0.62,10.15
1108.0,0.29,-0.61,10.05
1121.0,0.32,-0.56,10.19
1134.0,0.32,-0.53,10.06
1147.0,0.28,-0.52,9.92
1159.0,0.21,-0.56,9.93
1172.0,0.21,-0.67,10.11
1185.0,0.19,-0.85,10.33
1198.0,0.17,-0.98,10.49
1211.0,0.14,-1.02,10.47
1224.0,0.32,-0.88,10.37
1237.0,0.51,-0.62,10.2
1249.0,0.51,-0.38,10.01
1262.0,0.49,-0.27,9.87
1275.0,0.3,-0.31,9.71
1288.0,0.15,-0.4,9.72
1301.0,0.1,-0.53,9.81
1314.0,0.16,-0.64,10.03
1327.0,0.17,-0.68,10.11
1339.0,0.08,-0.63,9.95
1352.0,0.01,-0.48,9.79
1365.0,0.11,-0.36,9.81
1378.0,0.28,-0.35,10.09
