timestamp,accX,accY,accZ
2.0,0.53,-0.95,10.19
15.0,0.49,-0.69,8.21
28.0,0.55,-0.77,9.68
41.0,0.47,-0.79,9.84
54.0,0.39,-0.83,9.88
67.0,0.36,-0.89,9.94
79.0,0.35,-0.95,10.06
92.0,0.44,-0.95,10.17
105.0,0.54,-0.9,10.18
118.0,0.5,-0.84,10.01
131.0,0.43,-0.81,9.94
144.0,0.4,-0.83,9.95
157.0,0.35,-0.9,9.95
169.0,0.32,-0.95,9.99
182.0,0.3,-0.97,10.05
195.0,0.4,-0.91,10.18
208.0,0.59,-0.77,10.16
221.0,0.61,-0.71,10.0
234.0,0.52,-0.73,9.94
247.0,0.43,-0.82,9.94
259.0,0.34,-0.91,9.99
272.0,0.29,-0.99,10.03
285.0,0.27,-1.03,10.07
298.0,0.4,-0.96,10.11
311.0,0.55,-0.85,10.13
324.0,0.64,-0.76,10.1
337.0,0.56,-0.79,10.02
349.0,0.45,-0.83,9.97
362.0,0.33,-0.87,9.97
375.0,0.26,-0.93,9.96
388.0,0.28,-0.93,10.06
401.0,0.4,-0.88,10.12
414.0,0.5,-0.78,10.12
427.0,0.57,-0.73,10.07
439.0,0.55,-0.71,10.02
452.0,0.41,-0.7,9.68
465.0,0.23,-0.78,9.62
478.0,-0.0,-0.97,9.93
491.0,0.11,-0.98,9.94
504.0,0.08,-1.05,9.64
517.0,0.18,-1.11,9.97
529.0,0.42,-1.03,10.2
542.0,0.57,-0.94,10.32
555.0,0.6,-0.86,10.21
568.0,0.61,-0.85,10.0
581.0,0.4,-0.85,9.82
594.0,0.39,-0.9,9.79
607.0,0.44,-0.95,10.04
619.0,0.53,-1.0,10.21
632.0,0.49,-1.01,10.2
645.0,0.48,-0.98,10.12
658.0,0.48,-0.95,10.03
671.0,0.47,-0.94,9.94
684.0,0.42,-0.93,9.91
697.0,0.4,-0.96,9.9
709.0,0.46,-0.99,10.05
722.0,0.43,-1.02,10.03
735.0,0.45,-0.99,10.1
748.0,0.56,-0.93,10.17
761.0,0.61,-0.92,10.09
774.0,0.58,-0.85,10.05
787.0,0.47,-0.78,9.97
799.0,0.47,-0.77,9.9
812.0,0.47,-0.79,9.87
825.0,0.4,-0.91,9.87
838.0,0.34,-1.01,10.01
851.0,0.33,-1.04,10.05
864.0,0.43,-1.01,10.13
877.0,0.56,-0.92,10.14
889.0,0.67,-0.83,10.1
902.0,0.67,-0.79,10.02
915.0,0.53,-0.82,9.93
928.0,0.4,-0.91,9.9
941.0,0.36,-0.98,9.98
954.0,0.35,-1.0,10.06
967.0,0.42,-0.95,10.13
979.0,0.53,-0.87,10.15
992.0,0.61,-0.78,10.07
1005.0,0.64,-0.76,9.99
1018.0,0.58,-0.8,9.94
1031.0,0.47,-0.9,9.93
1044.0,0.38,-0.97,10.02
1057.0,0.34,-1.03,10.13
1069.0,0.37,-1.01,10.13
1082.0,0.39,-0.97,10.1
1095.0,0.42,-0.88,9.99
1108.0,0.54,-0.82,10.0
1121.0,0.67,-0.75,10.03
1134.0,0.63,-0.79,10.01
1147.0,0.52,-0.86,9.97
1159.0,0.47,-0.98,10.08
1172.0,0.46,-0.98,10.17
1185.0,0.4,-0.95,10.02
1198.0,0.42,-0.87,9.97
1211.0,0.49,-0.78,9.97
1224.0,0.55,-0.75,9.97
1237.0,0.57,-0.76,10.01
1249.0,0.53,-0.79,10.01
1262.0,0.48,-0.82,10.03
1275.0,0.45,-0.87,10.04
1288.0,0.47,-0.86,10.11
1301.0,0.51,-0.86,10.1
1314.0,0.48,-0.85,10.02
1327.0,0.42,-0.86,10.04
1339.0,0.45,-0.86,10.04
1352.0,0.52,-0.85,10.09
1365.0,0.48,-0.8,10.12
1378.0,0.48,-0.77,10.23
1391.0,0.54,-0.77,10.26
1404.0,0.52,-0.82,10.17
1417.0,0.39,-0.87,9.95
1429.0,0.29,-0.87,9.92
1442.0,0.36,-0.9,9.92
1455.0,0.38,-0.83,9.99
1468.0,0.38,-0.77,9.99
1481.0,0.36,-0.75,9.91
1494.0,0.32,-0.7,9.87
1507.0,0.4,-0.72,9.9
1519.0,0.42,-0.71,9.85
1532.0,0.33,-0.78,9.93
1545.0,0.32,-0.81,10.14
1558.0,0.35,-0.85,10.26
1571.0,0.42,-0.81,10.27
1584.0,0.41,-0.72,10.07
1597.0,0.42,-0.72,10.07
1609.0,0.28,-0.79,10.02
1622.0,0.14,-0.9,9.91
1635.0,-0.02,-1.02,9.86
1648.0,0.01,-0.99,9.98
1661.0,0.3,-0.8,10.24
1674.0,0.52,-0.6,10.21
1687.0,0.51,-0.48,10.04
1699.0,0.5,-0.42,9.87
1712.0,0.47,-0.43,9.84
1725.0,0.26,-0.54,9.9
1738.0,0.14,-0.68,10.06
1751.0,0.08,-0.82,10.15
1764.0,0.24,-0.87,10.3
1777.0,0.32,-0.87,10.2
1789.0,0.38,-0.84,10.12
