timestamp,accX,accY,accZ
2.0,0.06,-0.61,10.42
15.0,0.1,-0.48,8.39
28.0,0.06,-0.58,9.84
41.0,0.07,-0.61,9.99
54.0,0.11,-0.61,9.93
67.0,0.17,-0.61,9.86
79.0,0.23,-0.6,9.83
92.0,0.3,-0.64,9.81
105.0,0.32,-0.63,9.82
118.0,0.27,-0.66,9.87
131.0,0.22,-0.71,9.91
144.0,0.21,-0.76,9.98
157.0,0.19,-0.79,10.15
169.0,0.26,-0.82,10.22
182.0,0.36,-0.86,10.23
195.0,0.37,-0.82,10.23
208.0,0.32,-0.79,10.16
221.0,0.22,-0.73,10.04
234.0,0.05,-0.68,9.92
247.0,0.0,-0.65,9.93
259.0,0.06,-0.64,10.05
272.0,0.16,-0.64,10.15
285.0,0.28,-0.64,10.25
298.0,0.31,-0.61,10.24
311.0,0.31,-0.61,10.2
324.0,0.31,-0.56,10.04
337.0,0.3,-0.49,9.96
349.0,0.35,-0.41,9.82
362.0,0.35,-0.35,9.74
375.0,0.48,-0.33,9.81
388.0,0.5,-0.27,9.84
401.0,0.44,-0.31,9.82
414.0,0.39,-0.37,9.95
427.0,0.35,-0.41,10.04
439.0,0.35,-0.46,10.15
452.0,0.25,-0.54,10.25
465.0,0.24,-0.62,10.38
478.0,0.26,-0.69,10.47
491.0,0.31,-0.68,10.42
504.0,0.35,-0.62,10.36
517.0,0.35,-0.53,10.17
529.0,0.3,-0.46,10.0
542.0,0.15,-0.43,9.94
555.0,0.08,-0.47,9.93
568.0,0.12,-0.54,9.99
581.0,0.21,-0.56,10.07
594.0,0.27,-0.57,10.07
607.0,0.3,-0.54,10.02
619.0,0.35,-0.45,10.1
632.0,0.43,-0.43,10.14
645.0,0.46,-0.43,10.01
658.0,0.41,-0.42,9.91
671.0,0.43,-0.37,9.9
684.0,0.44,-0.35,9.93
697.0,0.45,-0.41,9.94
709.0,0.45,-0.45,9.94
722.0,0.49,-0.46,10.06
735.0,0.59,-0.47,10.14
748.0,0.6,-0.45,10.12
761.0,0.5,-0.45,10.06
774.0,0.37,-0.46,10.03
787.0,0.22,-0.47,10.11
799.0,0.25,-0.55,10.17
812.0,0.29,-0.59,10.27
825.0,0.35,-0.58,10.26
838.0,0.4,-0.55,10.22
851.0,0.38,-0.49,10.15
864.0,0.35,-0.45,9.99
877.0,0.31,-0.4,9.87
889.0,0.26,-0.37,9.82
902.0,0.24,-0.37,9.83
915.0,0.22,-0.39,9.88
928.0,0.19,-0.46,9.99
941.0,0.19,-0.52,10.11
954.0,0.26,-0.54,10.25
967.0,0.34,-0.57,10.31
979.0,0.37,-0.54,10.32
992.0,0.33,-0.51,10.18
1005.0,0.21,-0.49,10.06
1018.0,0.14,-0.47,10.0
1031.0,0.14,-0.49,10.02
1044.0,0.18,-0.54,10.13
1057.0,0.26,-0.59,10.17
1069.0,0.33,-0.62,10.14
1082.0,0.33,-0.61,10.09
1095.0,0.21,-0.57,9.93
1108.0,0.13,-0.5,9.78
1121.0,0.2,-0.45,9.68
1134.0,0.14,-0.55,9.81
1147.0,0.21,-0.38,10.05
1159.0,0.37,-0.49,10.13
1172.0,0.54,-0.43,10.31
1185.0,0.69,-0.52,10.23
1198.0,0.67,-0.56,10.46
1211.0,0.66,-0.44,10.32
1224.0,0.78,-0.39,10.13
1237.0,0.69,-0.26,10.0
1249.0,0.65,-0.21,9.9
1262.0,0.61,-0.24,9.9
1275.0,0.48,-0.33,9.95
1288.0,0.43,-0.4,9.97
1301.0,0.46,-0.48,10.04
1314.0,0.47,-0.51,10.09
1327.0,0.45,-0.54,10.06
1339.0,0.35,-0.55,9.98
1352.0,0.15,-0.58,9.91
1365.0,0.07,-0.59,9.95
1378.0,0.09,-0.62,10.07
1391.0,0.1,-0.65,10.16
1404.0,0.19,-0.67,10.32
1417.0,0.21,-0.68,10.4
1429.0,0.19,-0.67,10.37
1442.0,0.17,-0.62,10.19
1455.0,0.11,-0.51,10.01
1468.0,-0.01,-0.43,9.89
1481.0,-0.15,-0.39,9.77
1494.0,-0.17,-0.47,9.82
1507.0,-0.16,-0.5,9.9
1519.0,0.04,-0.56,10.11
1532.0,0.06,-0.62,10.19
1545.0,0.11,-0.7,10.18
1558.0,0.11,-0.65,10.04
1571.0,0.07,-0.58,9.87
1584.0,0.06,-0.46,9.71
1597.0,0.02,-0.35,9.62
1609.0,-0.01,-0.28,9.68
1622.0,0.1,-0.34,9.96
1635.0,0.13,-0.46,10.17
1648.0,0.2,-0.58,10.34
1661.0,0.21,-0.62,10.46
1674.0,0.27,-0.63,10.5
1687.0,0.37,-0.57,10.42
1699.0,0.32,-0.45,10.08
1712.0,0.29,-0.31,9.74
1725.0,0.21,-0.16,9.55
1738.0,0.24,-0.11,9.62
1751.0,0.35,-0.17,9.83
1764.0,0.4,-0.28,10.02
1777.0,0.38,-0.43,10.21
1789.0,0.5,-0.48,10.43
1802.0,0.57,-0.5,10.42
1815.0,0.61,-0.43,10.19
1828.0,0.57,-0.28,10.01
1841.0,0.51,-0.12,9.92
1854.0,0.47,-0.06,9.88
1867.0,0.44,-0.09,9.93
1879.0,0.46,-0.17,10.02
1892.0,0.56,-0.26,10.15
1905.0,0.65,-0.31,10.24
1918.0,0.72,-0.34,10.21
1931.0,0.65,-0.3,10.07
1944.0,0.6,-0.22,9.94
1957.0,0.53,-0.18,9.84
1969.0,0.37,-0.19,9.79
1982.0,0.28,-0.27,9.8
1995.0,0.28,-0.34,10.0
2008.0,0.42,-0.43,10.32
2021.0,0.55,-0.48,10.45
2034.0,0.63,-0.51,10.38
2047.0,0.5,-0.49,10.16
2059.0,0.24,-0.39,9.93
2072.0,0.01,-0.4,9.83
2085.0,-0.08,-0.45,9.86
2098.0,0.06,-0.47,10.1
2111.0,0.27,-0.52,10.35
2124.0,0.35,-0.59,10.41
2137.0,0.39,-0.61,10.36
2150.0,0.29,-0.55,10.15
2162.0,0.24,-0.42,9.93
2175.0,0.09,-0.3,9.68
2188.0,0.01,-0.24,9.65
2201.0,-0.01,-0.21,9.74
2214.0,0.13,-0.31,9.97
2227.0,0.2,-0.46,10.24
2240.0,0.34,-0.54,10.41
2252.0,0.4,-0.59,10.46
2265.0,0.34,-0.58,10.22
2278.0,0.25,-0.48,9.96
2291.0,0.16,-0.35,9.77
2304.0,0.13,-0.23,9.64
2317.0,0.19,-0.18,9.68
2330.0,0.22,-0.21,9.86
2342.0,0.33,-0.27,10.07
2355.0,0.37,-0.39,10.24
2368.0,0.36,-0.48,10.31
2381.0,0.38,-0.49,10.32
2394.0,0.37,-0.49,10.26
2407.0,0.37,-0.41,10.16
2420.0,0.38,-0.39,10.1
2432.0,0.42,-0.39,10.06
2445.0,0.32,-0.41,9.93
2458.0,0.31,-0.4,9.86
2471.0,0.23,-0.42,9.82
2484.0,0.32,-0.42,9.96
2497.0,0.36,-0.46,10.04
2510.0,0.4,-0.49,10.16
2522.0,0.31,-0.52,10.11
2535.0,0.2,-0.51,10.04
2548.0,0.15,-0.49,9.99
2561.0,0.26,-0.44,10.04
2574.0,0.32,-0.4,10.09
2587.0,0.39,-0.41,10.11
2600.0,0.41,-0.42,10.15
2612.0,0.47,-0.39,10.22
2625.0,0.43,-0.41,10.19
2638.0,0.41,-0.37,10.11
2651.0,0.34,-0.35,10.0
2664.0,0.28,-0.35,9.91
2677.0,0.24,-0.34,9.87
2690.0,0.26,-0.38,9.96
2702.0,0.27,-0.45,10.03
2715.0,0.28,-0.51,10.14
2728.0,0.25,-0.56,10.17
2741.0,0.28,-0.58,10.2
2754.0,0.23,-0.54,10.09
2767.0,0.21,-0.48,10.05
2780.0,0.37,-0.39,10.15
2792.0,0.47,-0.35,10.13
2805.0,0.34,-0.36,9.95
2818.0,0.22,-0.36,9.9
2831.0,0.13,-0.37,9.94
2844.0,0.13,-0.44,10.11
2857.0,0.13,-0.53,10.24
2870.0,0.18,-0.57,10.29
2882.0,0.29,-0.52,10.34
2895.0,0.31,-0.47,10.34
2908.0,0.18,-0.43,10.08
2921.0,0.17,-0.36,10.0
2934.0,0.42,-0.25,10.23
2947.0,0.03,-0.25,9.87
2960.0,-0.23,-0.38,9.66
2972.0,-0.39,-0.52,9.72
2985.0,-0.26,-0.49,9.86
2998.0,0.11,-0.49,10.05
3011.0,0.3,-0.43,10.23
3024.0,0.38,-0.45,10.11
3037.0,0.14,-0.47,9.89
3050.0,-0.08,-0.43,9.72
3062.0,-0.18,-0.37,9.63
3075.0,-0.08,-0.3,9.79
3088.0,0.17,-0.3,10.13
3101.0,0.26,-0.37,10.38
3114.0,0.29,-0.47,10.47
3127.0,0.2,-0.55,10.38
3140.0,0.17,-0.51,10.29
3153.0,0.26,-0.38,10.17
3165.0,0.29,-0.28,9.98
3178.0,0.19,-0.2,9.8
3191.0,0.1,-0.18,9.75
3204.0,0.07,-0.25,9.94
3217.0,0.1,-0.36,10.1
3230.0,0.18,-0.43,10.2
3243.0,0.21,-0.47,10.14
3255.0,0.28,-0.39,10.11
3268.0,0.27,-0.27,9.95
3281.0,0.2,-0.17,9.81
3294.0,0.18,-0.1,9.76
3307.0,0.21,-0.11,9.88
3320.0,0.32,-0.17,10.04
3333.0,0.38,-0.24,10.2
3345.0,0.45,-0.32,10.21
3358.0,0.49,-0.31,10.25
3371.0,0.42,-0.28,10.17
3384.0,0.38,-0.27,10.05
3397.0,0.26,-0.27,9.96
3410.0,0.21,-0.31,10.05
3423.0,0.18,-0.38,10.08
3435.0,0.12,-0.48,10.1
3448.0,0.11,-0.57,10.11
3461.0,0.04,-0.6,10.09
3474.0,0.09,-0.58,10.11
3487.0,0.11,-0.52,10.12
3500.0,0.14,-0.47,10.06
3513.0,0.06,-0.44,9.95
3525.0,-0.01,-0.42,9.92
3538.0,-0.16,-0.42,9.84
3551.0,-0.09,-0.41,9.91
3564.0,0.13,-0.43,10.17
3577.0,0.3,-0.42,10.32
3590.0,0.3,-0.43,10.32
3603.0,0.09,-0.44,10.21
3615.0,0.14,-0.39,10.07
3628.0,0.15,-0.3,9.94
3641.0,0.32,-0.21,10.05
3654.0,0.35,-0.22,10.06
3667.0,0.31,-0.23,10.04
3680.0,0.29,-0.23,10.04
3693.0,0.13,-0.28,9.94
3705.0,0.1,-0.29,9.97
3718.0,0.14,-0.3,10.03
3731.0,0.17,-0.35,10.07
3744.0,0.19,-0.38,10.1
3757.0,0.18,-0.37,10.08
3770.0,0.21,-0.34,10.07
3783.0,0.21,-0.34,10.09
3795.0,0.06,-0.36,9.98
3808.0,-0.04,-0.38,9.86
3821.0,-0.07,-0.35,9.87
3834.0,0.02,-0.34,9.93
