timestamp,accX,accY,accZ
2.0,0.48,-0.51,9.95
15.0,0.36,-0.38,8.12
28.0,0.48,-0.47,9.81
41.0,0.52,-0.49,9.97
54.0,0.53,-0.48,9.98
66.0,0.49,-0.52,10.07
79.0,0.48,-0.55,10.1
92.0,0.51,-0.54,10.03
105.0,0.46,-0.49,10.09
118.0,0.42,-0.51,10.17
131.0,0.49,-0.47,10.05
144.0,0.52,-0.43,9.95
157.0,0.5,-0.45,9.99
169.0,0.48,-0.53,10.09
182.0,0.48,-0.54,10.05
195.0,0.51,-0.54,10.08
208.0,0.45,-0.51,10.13
221.0,0.49,-0.51,10.15
234.0,0.45,-0.45,10.09
247.0,0.5,-0.45,10.05
259.0,0.51,-0.46,10.02
272.0,0.5,-0.49,10.0
285.0,0.49,-0.53,10.02
298.0,0.48,-0.55,10.05
311.0,0.49,-0.54,10.07
324.0,0.49,-0.55,10.02
337.0,0.51,-0.54,10.02
349.0,0.5,-0.53,9.95
362.0,0.5,-0.49,10.04
375.0,0.47,-0.52,10.06
388.0,0.53,-0.52,10.05
401.0,0.49,-0.52,10.09
414.0,0.48,-0.53,10.05
427.0,0.46,-0.5,10.04
439.0,0.45,-0.5,10.05
452.0,0.44,-0.56,10.24
465.0,0.45,-0.53,10.04
478.0,0.52,-0.51,9.91
491.0,0.5,-0.51,9.96
504.0,0.42,-0.54,10.06
517.0,0.47,-0.5,10.12
529.0,0.44,-0.49,9.99
542.0,0.48,-0.5,10.07
555.0,0.44,-0.49,10.07
568.0,0.45,-0.47,10.04
581.0,0.47,-0.45,10.08
594.0,0.49,-0.48,10.07
607.0,0.48,-0.48,10.07
619.0,0.45,-0.51,10.18
632.0,0.54,-0.5,10.08
645.0,0.4,-0.41,9.96
658.0,0.43,-0.46,10.14
671.0,0.47,-0.43,10.04
684.0,0.45,-0.42,9.99
697.0,0.47,-0.5,10.13
709.0,0.47,-0.54,10.14
722.0,0.47,-0.51,9.97
735.0,0.45,-0.48,9.99
748.0,0.44,-0.46,10.06
761.0,0.44,-0.43,10.01
774.0,0.45,-0.44,10.07
787.0,0.42,-0.44,10.08
799.0,0.54,-0.47,10.14
812.0,0.45,-0.51,10.04
825.0,0.42,-0.56,10.01
838.0,0.5,-0.58,10.11
851.0,0.47,-0.5,10.11
864.0,0.48,-0.49,10.11
877.0,0.47,-0.42,10.11
889.0,0.34,-0.39,9.9
902.0,0.7,-0.4,10.17
915.0,0.29,-0.4,10.23
928.0,0.53,-0.77,10.18
941.0,0.43,-0.48,9.95
954.0,0.44,-0.2,10.35
967.0,0.35,-0.2,9.83
979.0,0.47,-0.25,9.63
992.0,0.45,-0.53,10.09
1005.0,0.39,-0.81,10.08
1018.0,0.4,-0.79,9.97
1031.0,0.48,-0.72,10.17
1044.0,0.42,-0.61,10.17
1057.0,0.37,-0.34,9.99
1069.0,0.51,-0.33,10.15
1082.0,0.39,-0.45,10.13
1095.0,0.41,-0.64,10.06
1108.0,0.53,-0.73,9.99
1121.0,0.42,-0.72,10.1
1134.0,0.43,-0.64,10.14
