timestamp,accX,accY,accZ
2.0,1.74,-1.72,12.54
15.0,1.35,-1.37,10.07
28.0,1.54,-1.54,11.74
41.0,1.5,-1.42,11.57
54.0,1.48,-1.18,11.12
66.0,1.49,-0.84,10.55
79.0,1.61,-0.58,10.21
92.0,1.84,-0.57,10.58
105.0,2.0,-1.13,11.54
118.0,1.96,-1.77,12.37
131.0,1.67,-2.05,12.41
144.0,1.41,-1.88,11.81
157.0,1.25,-1.3,10.89
169.0,1.32,-0.85,10.45
182.0,1.64,-0.89,11.11
195.0,2.14,-1.42,12.54
208.0,2.62,-1.82,13.38
221.0,2.81,-1.68,13.04
234.0,2.51,-1.21,11.94
247.0,1.98,-0.57,10.53
259.0,1.54,-0.08,9.45
272.0,1.3,0.27,8.7
285.0,1.16,0.49,8.1
298.0,1.13,0.68,7.7
311.0,1.22,0.82,7.56
324.0,1.19,0.85,7.71
336.0,1.04,0.71,8.09
349.0,0.76,0.45,8.34
362.0,0.56,0.23,8.54
375.0,0.54,0.13,8.66
388.0,0.68,0.11,8.73
401.0,0.83,0.15,8.69
413.0,0.88,0.14,8.63
426.0,0.81,0.13,8.44
439.0,0.66,0.16,8.11
452.0,0.5,0.22,7.78
465.0,0.42,0.16,7.68
478.0,0.37,0.02,7.82
491.0,0.34,-0.05,8.03
503.0,0.31,-0.08,8.13
516.0,0.32,-0.07,8.2
529.0,0.4,-0.1,8.2
542.0,0.5,-0.16,8.37
555.0,0.73,-0.23,8.58
568.0,0.85,-0.15,8.58
581.0,1.0,0.02,8.58
593.0,1.06,0.08,8.57
606.0,0.95,0.07,8.61
619.0,0.82,0.03,8.73
632.0,0.7,0.04,8.68
645.0,0.78,0.22,8.5
658.0,0.97,0.36,8.37
670.0,1.09,0.27,8.51
683.0,1.1,0.19,8.78
696.0,1.15,0.2,8.94
709.0,1.21,0.28,8.97
722.0,1.13,0.37,8.82
735.0,1.16,0.5,8.49
747.0,1.25,0.69,8.09
760.0,1.27,0.85,7.81
773.0,1.33,0.92,7.67
786.0,1.31,0.82,7.85
