timestamp,accX,accY,accZ
2.0,1.16,-0.97,8.23
15.0,1.04,-0.79,6.98
28.0,1.35,-1.18,8.97
41.0,1.36,-1.52,9.92
54.0,1.01,-1.7,10.18
66.0,0.44,-1.65,9.86
79.0,0.08,-1.3,9.36
92.0,0.26,-0.92,8.77
105.0,0.66,-0.54,8.78
118.0,1.11,-0.36,9.17
131.0,1.28,-0.33,9.41
144.0,1.14,-0.42,9.67
156.0,0.84,-0.65,9.86
169.0,0.59,-0.82,9.99
182.0,0.52,-0.88,10.08
195.0,0.67,-0.84,10.16
208.0,0.93,-0.74,10.21
221.0,1.05,-0.71,10.21
234.0,1.0,-0.71,10.25
246.0,0.79,-0.88,10.2
259.0,0.62,-0.96,10.08
272.0,0.56,-0.94,9.85
285.0,0.6,-0.86,9.48
298.0,0.53,-0.73,8.81
311.0,0.51,-0.66,8.21
324.0,0.48,-0.78,8.25
336.0,0.26,-1.17,8.73
349.0,-0.08,-1.66,9.03
362.0,-0.19,-1.78,8.94
375.0,-0.06,-1.61,8.54
388.0,-0.0,-1.4,8.23
401.0,-0.03,-1.24,8.06
414.0,0.14,-1.13,8.47
427.0,0.49,-0.97,8.98
439.0,0.76,-1.32,10.65
452.0,0.85,-2.25,13.44
465.0,0.55,-2.88,15.93
478.0,-0.25,-2.74,17.04
491.0,-0.33,-2.12,17.18
504.0,0.91,-1.73,18.28
517.0,2.39,-2.17,19.61
529.0,2.86,-3.64,19.61
542.0,2.35,-5.46,19.61
555.0,1.3,-6.42,19.61
568.0,0.46,-6.14,19.61
581.0,0.09,-5.2,17.62
594.0,-0.12,-4.23,13.82
607.0,-0.45,-3.19,10.06
620.0,-1.14,-2.31,6.99
632.0,-2.15,-1.9,5.04
645.0,-2.98,-1.78,3.83
658.0,-3.54,-1.75,2.87
671.0,-2.96,-1.65,2.13
684.0,-1.97,-1.28,1.92
697.0,-1.06,-0.68,1.54
710.0,-0.24,-0.04,0.98
723.0,0.44,0.55,0.5
735.0,0.85,1.01,0.18
748.0,1.06,1.22,0.04
761.0,1.22,1.35,-0.16
774.0,1.35,1.15,-0.3
787.0,1.21,0.77,0.12
800.0,1.2,0.32,0.82
812.0,1.01,0.06,1.36
825.0,1.16,0.17,0.9
838.0,1.62,0.39,1.06
851.0,2.23,0.27,2.26
864.0,2.31,-0.22,3.39
877.0,2.16,-0.69,4.37
890.0,1.72,-0.96,5.12
902.0,1.19,-1.05,5.37
915.0,0.51,-1.46,5.59
928.0,-0.25,-1.98,6.12
941.0,-0.4,-2.39,7.21
954.0,0.5,-2.81,9.53
967.0,1.64,-3.13,11.88
980.0,2.31,-3.1,13.01
992.0,1.99,-3.09,13.22
1005.0,1.31,-3.24,13.3
1018.0,0.61,-3.34,13.88
1031.0,0.6,-3.62,15.72
1044.0,1.26,-4.11,17.74
1057.0,1.56,-4.48,19.35
1070.0,1.22,-4.6,19.61
1082.0,0.57,-4.39,19.0
1095.0,0.08,-3.87,17.61
1108.0,-0.05,-3.08,15.84
1121.0,-0.13,-2.06,13.88
1134.0,-0.12,-1.06,12.38
1147.0,0.33,-0.4,11.86
1160.0,0.74,-0.23,11.94
1172.0,1.28,-0.14,12.62
1185.0,1.19,-0.99,13.68
1198.0,0.61,-2.5,15.55
1211.0,0.15,-3.89,17.37
1224.0,-0.04,-4.42,18.19
1237.0,0.07,-4.31,18.22
1250.0,0.59,-4.08,18.5
1263.0,1.24,-4.05,19.08
1275.0,1.55,-4.21,19.21
1288.0,1.39,-4.37,18.24
1301.0,0.93,-4.18,16.43
1314.0,1.16,-3.77,14.67
1327.0,1.75,-3.31,13.67
1340.0,2.01,-2.87,12.54
1353.0,1.77,-2.49,10.9
1365.0,1.25,-2.11,9.06
1378.0,0.82,-1.69,7.65
1391.0,0.33,-1.34,6.33
1404.0,-0.33,-1.07,5.11
1417.0,-0.62,-0.82,4.34
1430.0,-0.33,-0.56,3.84
1443.0,0.37,-0.45,3.91
1455.0,0.98,-0.64,4.72
1468.0,1.01,-1.02,5.54
1481.0,0.27,-1.44,5.7
1494.0,-0.48,-1.42,5.06
1507.0,-0.66,-1.01,4.18
1520.0,-0.14,-0.2,3.03
1533.0,0.51,0.68,1.9
1545.0,1.17,1.32,1.33
1558.0,1.41,1.67,0.58
1571.0,1.05,1.78,0.41
1584.0,0.58,1.56,1.0
1597.0,0.02,1.29,1.39
1610.0,-0.64,1.02,1.71
1623.0,-1.03,0.89,1.96
1635.0,-0.78,0.87,2.4
1648.0,-0.12,0.89,2.97
1661.0,0.49,0.81,3.29
1674.0,1.11,0.61,4.32
1687.0,1.52,0.1,5.57
1700.0,1.44,-0.65,6.95
1712.0,0.93,-1.34,7.84
1725.0,0.19,-1.89,8.29
1738.0,-0.48,-2.2,8.3
1751.0,-0.58,-2.29,8.37
1764.0,0.16,-2.62,9.84
1777.0,0.74,-2.99,11.39
1790.0,0.57,-3.28,12.39
1803.0,0.23,-3.36,12.41
1815.0,0.25,-3.29,12.7
1828.0,0.92,-3.37,14.09
1841.0,1.48,-3.62,15.5
1854.0,1.43,-3.67,15.54
1867.0,1.27,-3.24,14.86
1880.0,1.51,-2.71,14.8
1893.0,2.11,-2.64,15.56
1905.0,2.16,-2.81,16.57
1918.0,1.38,-3.24,17.06
1931.0,0.24,-3.56,16.85
1944.0,-0.68,-3.51,16.24
1957.0,-1.17,-3.12,15.31
1970.0,-1.47,-2.56,14.27
1983.0,-1.53,-2.09,13.43
1995.0,-1.26,-1.8,12.99
2008.0,-0.68,-1.62,12.82
2021.0,-0.2,-1.6,12.81
2034.0,0.02,-1.85,13.64
2047.0,-0.11,-2.38,14.58
2060.0,-0.26,-2.97,15.67
2073.0,-0.3,-3.4,16.35
2086.0,-0.26,-3.6,16.43
2098.0,-0.11,-3.73,16.95
2111.0,0.28,-4.26,18.26
2124.0,0.47,-4.93,19.11
2137.0,0.58,-5.19,18.65
2150.0,0.44,-5.09,17.71
2163.0,0.33,-4.56,15.83
2176.0,0.43,-3.57,13.41
2188.0,0.57,-2.6,11.32
2201.0,0.48,-1.92,9.69
2214.0,0.17,-1.48,8.23
2227.0,0.02,-1.29,7.32
2240.0,0.2,-1.28,6.96
2253.0,0.33,-1.21,6.5
2266.0,0.32,-1.16,6.01
2278.0,0.28,-0.96,5.22
2291.0,0.27,-0.77,4.48
2304.0,0.16,-0.42,3.97
2317.0,0.13,-0.26,3.74
2330.0,-0.06,-0.21,3.69
2343.0,-0.03,0.09,3.22
2356.0,0.27,0.52,2.57
2368.0,0.7,0.94,2.31
2381.0,0.91,1.18,2.18
2394.0,0.79,1.41,1.56
2407.0,0.58,1.47,1.0
2420.0,0.48,1.31,0.9
2433.0,0.32,1.06,1.21
2446.0,-0.05,0.79,1.81
2458.0,-0.35,0.62,2.25
2471.0,-0.45,0.7,2.42
2484.0,-0.4,0.79,2.53
2497.0,-0.11,0.64,2.94
2510.0,0.42,0.28,3.81
2523.0,0.94,-0.11,5.08
2536.0,0.72,-0.48,6.08
2548.0,0.19,-0.68,6.5
2561.0,0.06,-0.62,6.5
2574.0,0.4,-0.33,6.23
2587.0,1.19,-0.46,6.93
2600.0,1.71,-1.01,8.07
2613.0,1.49,-1.97,9.46
2626.0,0.32,-2.89,10.36
2638.0,-1.41,-3.23,10.08
2651.0,-2.14,-3.17,10.23
2664.0,-1.0,-3.24,11.93
2677.0,0.69,-3.3,13.74
2690.0,1.92,-3.29,14.86
2703.0,2.32,-3.2,14.52
2716.0,1.9,-2.92,13.89
2728.0,1.3,-2.97,14.4
2741.0,0.95,-3.43,15.81
2754.0,0.8,-3.97,17.27
2767.0,0.61,-4.29,17.95
2780.0,0.2,-4.12,17.76
2793.0,-0.11,-3.62,17.07
2806.0,-0.19,-3.02,16.31
2818.0,0.05,-2.5,15.44
2831.0,0.38,-2.08,14.98
2844.0,0.5,-2.05,15.19
2857.0,0.37,-2.42,15.62
2870.0,0.03,-3.05,16.2
2883.0,-0.33,-3.6,16.53
2896.0,-0.39,-3.67,16.25
2909.0,-0.1,-3.54,15.64
2921.0,0.36,-3.53,15.8
2934.0,0.64,-3.95,16.82
2947.0,0.76,-4.32,17.7
2960.0,0.57,-4.54,17.6
2973.0,0.15,-4.43,16.88
2986.0,-0.13,-4.09,15.57
2999.0,-0.31,-3.59,13.89
3011.0,-0.51,-3.39,12.5
3024.0,-0.18,-3.22,11.86
3037.0,0.58,-3.05,11.2
3050.0,1.26,-2.46,10.55
3063.0,1.53,-2.02,9.7
3076.0,1.25,-1.78,8.84
3089.0,0.79,-1.61,8.01
3101.0,0.26,-1.39,7.1
3114.0,-0.16,-1.18,6.03
3127.0,-0.44,-1.02,5.25
3140.0,-0.68,-0.78,4.64
3153.0,-0.63,-0.61,3.98
3166.0,-0.49,-0.41,3.75
3179.0,-0.34,-0.11,3.58
3192.0,-0.24,0.33,3.21
3204.0,-0.13,0.7,2.86
3217.0,-0.07,0.95,2.71
3230.0,0.08,1.13,2.5
3243.0,0.25,1.26,2.29
3256.0,0.59,1.4,2.3
3269.0,0.99,1.44,2.5
3281.0,1.23,1.46,2.37
3294.0,1.05,1.44,1.99
3307.0,0.53,1.28,1.9
3320.0,-0.06,1.04,2.06
3333.0,-0.47,0.91,2.34
3346.0,-0.44,0.71,3.11
3359.0,0.33,0.47,4.27
3371.0,1.19,0.24,5.4
3384.0,1.8,0.05,6.02
3397.0,1.89,-0.26,6.52
3410.0,1.46,-0.63,7.34
3423.0,0.76,-0.93,7.46
3436.0,-0.16,-1.09,7.26
3449.0,-0.93,-1.26,7.31
3461.0,-1.16,-1.58,7.65
3474.0,-0.82,-1.92,8.31
3487.0,-0.54,-2.12,9.17
3500.0,-0.23,-2.39,10.54
3513.0,-0.08,-2.84,11.96
3526.0,-0.1,-3.4,12.78
3539.0,-0.31,-3.34,12.71
3552.0,-0.39,-2.73,12.07
3564.0,0.04,-1.98,11.68
3577.0,1.1,-1.85,12.18
3590.0,1.93,-2.36,13.56
3603.0,1.72,-3.03,15.04
3616.0,0.31,-3.28,15.17
3629.0,-1.13,-2.91,13.92
3642.0,-1.8,-2.53,12.8
3654.0,-1.69,-2.39,12.62
3667.0,-1.29,-2.39,12.69
3680.0,-0.93,-2.19,13.24
3693.0,-0.3,-2.04,14.18
3706.0,-0.1,-2.15,15.07
3719.0,-0.65,-2.46,15.18
3732.0,-1.45,-2.74,15.25
3745.0,-1.46,-2.91,15.71
3757.0,-1.07,-2.94,16.3
3770.0,-0.81,-3.07,16.77
3783.0,-0.59,-3.42,17.41
3796.0,-0.65,-3.94,17.91
3809.0,-0.98,-4.39,18.29
3822.0,-1.07,-4.54,18.31
3835.0,-0.85,-4.4,18.15
3848.0,-0.48,-4.27,17.88
3860.0,-0.34,-4.12,17.38
3873.0,-0.42,-3.98,16.44
3886.0,-0.2,-3.64,15.38
3899.0,0.74,-3.06,14.58
3912.0,1.32,-2.27,13.36
3925.0,1.38,-1.64,12.01
3938.0,1.1,-1.54,10.87
3951.0,0.83,-1.72,10.44
3963.0,0.63,-1.84,10.21
3976.0,0.5,-1.77,9.41
3989.0,0.46,-1.53,8.28
4002.0,0.36,-1.21,6.95
4015.0,0.05,-0.82,5.57
4028.0,-0.08,-0.67,5.02
4041.0,0.06,-0.76,5.27
4053.0,0.27,-0.64,4.97
4066.0,0.54,-0.17,4.1
4079.0,0.74,0.34,3.34
4092.0,0.75,0.5,2.91
4105.0,0.31,0.33,2.73
4118.0,-0.27,-0.06,2.61
4131.0,-0.69,-0.19,2.44
4143.0,-0.71,-0.07,2.29
4156.0,-0.43,-0.1,2.76
4169.0,0.1,-0.21,3.43
4182.0,0.67,-0.39,4.04
4195.0,1.2,-0.4,4.26
4208.0,1.45,-0.18,4.15
4221.0,1.48,0.09,4.07
4233.0,1.29,0.33,3.93
4246.0,0.93,0.59,3.78
4259.0,0.95,0.67,3.86
4272.0,1.16,0.48,4.54
4285.0,1.47,0.01,5.69
4298.0,1.83,-0.55,6.72
4310.0,1.67,-0.96,6.38
4323.0,0.92,-1.16,5.03
4336.0,-0.04,-1.33,4.33
4349.0,-0.85,-1.72,4.92
4362.0,-1.87,-2.09,5.91
4375.0,-2.61,-2.2,5.96
4388.0,-2.07,-2.2,6.7
4401.0,-0.61,-2.14,7.88
4413.0,0.95,-2.0,9.4
4426.0,1.37,-1.85,10.92
4439.0,1.16,-1.52,11.45
4452.0,0.49,-1.32,11.29
4465.0,0.05,-1.4,11.33
4478.0,0.89,-2.02,13.11
4491.0,2.21,-3.08,16.05
4503.0,2.07,-3.74,17.68
4516.0,0.85,-3.89,17.64
4529.0,-0.32,-3.48,17.19
4542.0,-0.48,-2.87,16.71
4555.0,-0.13,-2.38,16.45
4568.0,-0.02,-2.15,15.88
4581.0,-0.16,-2.13,15.22
4594.0,-0.91,-2.17,14.67
4606.0,-1.23,-2.03,13.95
4619.0,-0.78,-1.81,14.0
4632.0,0.03,-1.89,14.59
4645.0,0.91,-2.2,15.24
4658.0,1.5,-2.94,16.74
4671.0,1.57,-3.64,17.99
4684.0,0.7,-4.03,18.11
4696.0,-0.25,-4.24,17.42
4709.0,-0.85,-4.46,17.3
4722.0,-0.97,-4.77,17.94
4735.0,-0.63,-4.8,17.82
4748.0,0.14,-4.54,17.09
4761.0,1.24,-4.3,16.64
4774.0,2.32,-4.35,17.4
4787.0,3.1,-4.97,18.9
4799.0,2.89,-5.56,18.63
4812.0,1.71,-5.55,16.34
4825.0,0.7,-4.91,13.4
4838.0,0.36,-4.07,10.86
4851.0,0.6,-3.17,9.15
4864.0,0.6,-2.29,7.39
4877.0,0.35,-1.64,5.91
4889.0,0.03,-1.39,5.41
4902.0,-0.31,-1.36,4.93
4915.0,-0.57,-1.18,4.21
4928.0,-0.67,-0.9,3.58
4941.0,-0.56,-0.48,2.85
4954.0,-0.38,-0.13,2.73
4967.0,0.16,0.29,2.99
4979.0,0.33,0.92,2.81
4992.0,0.78,1.25,1.89
5005.0,0.86,1.72,1.31
5018.0,0.64,1.92,0.95
5031.0,0.18,1.9,0.53
5044.0,0.09,1.71,0.88
5057.0,0.37,1.37,1.97
5069.0,0.41,0.91,2.89
5082.0,0.37,0.51,3.24
5095.0,0.31,0.42,3.32
5108.0,0.28,0.52,3.32
5121.0,0.18,0.55,3.4
5134.0,0.28,0.66,3.58
5146.0,0.87,0.84,4.07
5159.0,1.47,0.92,4.63
5172.0,2.02,0.83,5.59
5185.0,2.31,0.8,6.42
5198.0,2.17,0.79,6.52
5211.0,1.79,0.77,5.74
5223.0,1.51,0.56,5.43
5236.0,0.97,0.09,5.81
5249.0,0.45,-0.43,6.37
5262.0,-0.22,-1.18,7.22
5275.0,-0.52,-1.79,8.2
5288.0,-0.59,-2.07,9.21
5301.0,0.18,-1.99,9.83
5313.0,1.38,-1.62,10.11
5326.0,1.71,-1.47,10.28
5339.0,1.77,-2.03,11.03
5352.0,1.0,-2.66,11.55
5365.0,-0.43,-3.37,11.65
5378.0,-2.17,-3.59,10.92
5391.0,-1.89,-3.36,11.15
5404.0,0.56,-3.04,13.2
5416.0,2.79,-2.85,15.24
5429.0,3.45,-3.06,15.97
5442.0,2.7,-3.57,15.85
5455.0,1.28,-4.1,16.14
5468.0,-0.1,-3.94,15.63
5481.0,-0.91,-3.53,15.24
5494.0,-0.77,-3.38,15.6
5506.0,-0.18,-3.58,16.43
5519.0,0.14,-3.73,17.23
5532.0,0.09,-3.7,17.27
5545.0,0.04,-3.59,17.13
5558.0,0.27,-3.56,17.23
5571.0,0.56,-3.72,17.36
5584.0,0.51,-4.08,17.48
5596.0,0.31,-4.53,17.78
5609.0,0.15,-4.79,18.07
5622.0,0.54,-4.71,17.71
5635.0,0.96,-4.23,16.94
5648.0,1.38,-3.84,16.11
5661.0,1.54,-3.67,15.78
5674.0,1.34,-3.66,15.33
5686.0,0.67,-3.59,14.57
5699.0,0.15,-3.28,13.3
5712.0,0.08,-2.91,12.04
5725.0,0.36,-2.82,11.18
5738.0,0.81,-2.75,10.67
5751.0,1.21,-2.77,10.58
5764.0,1.08,-2.87,10.22
5776.0,0.66,-2.81,9.63
5789.0,0.49,-2.45,8.83
5802.0,0.5,-2.21,8.2
5815.0,0.72,-2.11,7.77
5828.0,0.92,-2.04,7.28
5841.0,0.72,-1.81,6.59
5854.0,0.21,-1.5,5.61
5866.0,-0.25,-1.03,4.52
5879.0,-0.49,-0.62,4.0
5892.0,-0.41,-0.16,3.74
5905.0,-0.14,0.37,3.13
5918.0,0.09,0.88,2.34
5931.0,0.17,1.25,1.46
5944.0,-0.04,1.43,1.09
5957.0,-0.12,1.35,1.62
5969.0,-0.06,1.18,2.29
5982.0,0.11,1.05,2.74
5995.0,0.2,1.07,2.6
6008.0,0.44,1.01,2.7
6021.0,0.42,0.8,3.37
6034.0,0.2,0.71,3.7
6046.0,-0.05,0.82,3.86
6059.0,-0.19,0.89,4.15
6072.0,-0.1,0.87,4.69
6085.0,0.39,0.99,4.91
6098.0,0.98,1.23,4.8
6111.0,1.59,1.04,5.27
6124.0,2.14,0.11,6.62
6136.0,1.91,-1.16,8.32
6149.0,1.03,-2.18,9.1
6162.0,-0.35,-2.31,8.47
6175.0,-1.15,-1.82,6.87
6188.0,-0.76,-1.1,5.96
6201.0,0.39,-0.85,6.37
6214.0,1.52,-1.37,7.8
6226.0,1.71,-2.4,9.9
6239.0,0.4,-3.39,11.37
6252.0,-1.36,-3.52,11.03
6265.0,-2.37,-2.92,10.23
6278.0,-1.1,-2.38,10.81
6291.0,0.91,-1.94,11.79
6304.0,2.41,-1.74,12.17
6316.0,2.92,-2.02,12.16
6329.0,2.01,-2.16,11.68
6342.0,1.0,-2.17,11.45
6355.0,0.59,-2.51,12.5
6368.0,0.94,-3.27,14.52
6381.0,1.29,-3.8,15.39
6394.0,0.89,-3.96,15.22
6407.0,0.19,-3.8,14.63
6419.0,-0.19,-3.45,14.32
6432.0,-0.25,-3.14,14.56
6445.0,0.01,-3.2,15.36
6458.0,0.18,-3.63,16.59
6471.0,0.04,-4.09,17.63
6484.0,-0.07,-4.34,18.26
6497.0,0.06,-4.4,18.4
6509.0,0.37,-4.4,18.16
6522.0,0.83,-4.37,18.29
6535.0,1.08,-4.34,18.4
6548.0,1.08,-4.25,18.18
6561.0,0.93,-4.14,17.79
6574.0,0.56,-4.19,17.25
6587.0,0.22,-4.21,16.28
6599.0,0.23,-4.08,15.6
6612.0,0.12,-3.74,14.43
6625.0,0.2,-3.2,13.15
6638.0,0.36,-2.81,12.06
6651.0,0.66,-2.5,11.11
6664.0,0.97,-2.2,10.24
6677.0,1.21,-1.78,9.3
6689.0,1.37,-1.45,8.47
6702.0,1.54,-1.12,8.04
6715.0,1.88,-1.0,8.1
6728.0,2.2,-1.27,9.08
6741.0,1.82,-2.03,10.02
6754.0,0.81,-2.6,9.65
6767.0,-0.15,-2.62,8.45
6779.0,-0.46,-1.98,6.98
6792.0,-0.04,-1.07,5.5
6805.0,0.46,-0.34,4.37
6818.0,0.78,0.18,3.53
6831.0,0.49,0.4,3.07
6844.0,-0.18,0.34,2.87
6857.0,-0.98,0.19,2.78
6869.0,-1.36,0.1,3.38
6882.0,-1.06,0.32,2.7
6895.0,-0.7,0.64,2.64
6908.0,-0.18,0.86,2.9
6921.0,0.15,1.02,2.88
6934.0,0.15,0.99,3.01
6947.0,-0.28,0.72,3.18
6959.0,-0.66,0.49,3.17
6972.0,-0.93,0.42,3.52
6985.0,-0.84,0.67,3.63
6998.0,-0.38,1.1,3.47
7011.0,0.28,1.42,3.64
7024.0,1.1,1.5,4.04
7037.0,1.9,1.26,4.89
7049.0,2.18,0.62,6.07
7062.0,1.7,0.02,6.71
7075.0,0.89,-0.57,6.67
7088.0,-0.04,-0.92,6.51
7101.0,-0.38,-1.3,6.49
7114.0,-0.33,-1.89,7.24
7127.0,-0.15,-2.17,8.23
7139.0,0.22,-2.37,9.13
7152.0,0.33,-2.61,9.84
7165.0,-0.07,-2.52,9.39
7178.0,-0.31,-2.64,8.95
7191.0,0.54,-3.21,9.95
7204.0,1.18,-3.71,11.97
7217.0,1.44,-3.73,12.88
7229.0,1.25,-3.42,12.67
7242.0,0.82,-3.21,12.24
7255.0,0.37,-3.09,11.49
7268.0,0.46,-3.06,11.56
7281.0,1.53,-3.3,13.38
7294.0,2.57,-3.68,15.32
7307.0,2.57,-4.28,16.84
7319.0,1.48,-4.89,17.39
7332.0,0.0,-5.32,17.67
7345.0,-0.97,-5.36,17.64
7358.0,-0.08,-10.83,19.61
7371.0,-2.67,-4.75,17.93
7384.0,-0.79,-0.51,9.9
7397.0,0.98,-1.13,13.42
7410.0,1.61,-2.01,16.4
7422.0,1.67,-3.37,18.39
7435.0,1.47,-5.21,19.61
7448.0,0.43,-6.51,19.61
7461.0,-0.59,-6.6,19.61
7474.0,-0.72,-5.58,18.36
7487.0,0.11,-4.19,16.37
7500.0,1.5,-3.28,15.16
7512.0,2.07,-3.1,15.64
7525.0,1.71,-3.46,15.87
7538.0,1.04,-3.66,15.57
7551.0,0.59,-3.54,14.63
7564.0,0.53,-2.98,12.92
7577.0,0.82,-2.31,11.22
7590.0,1.18,-1.73,9.8
7602.0,1.2,-1.31,8.34
7615.0,0.89,-0.8,6.97
7628.0,0.61,-0.05,5.11
7641.0,-0.0,0.38,3.68
7654.0,-0.54,0.22,3.31
7667.0,-0.56,-0.3,3.94
7680.0,-0.11,-0.86,5.14
7693.0,0.32,-1.13,6.06
7705.0,0.56,-0.91,5.8
7718.0,0.45,-0.35,4.39
7731.0,-0.0,0.23,2.66
7744.0,-0.37,0.58,1.55
7757.0,-0.48,0.7,1.08
7770.0,-0.25,0.82,0.8
7783.0,0.28,1.01,0.73
7795.0,0.88,0.91,1.36
7808.0,1.14,0.6,2.22
7821.0,0.8,0.16,2.79
7834.0,-0.04,-0.11,3.05
7847.0,-0.71,-0.04,2.86
7860.0,-0.82,0.49,2.45
7872.0,-0.42,1.12,2.12
7885.0,0.14,1.34,2.51
7898.0,0.55,1.22,3.37
7911.0,1.16,0.78,4.57
7924.0,1.55,0.42,5.94
7937.0,1.39,-0.04,7.05
7950.0,0.26,-0.56,6.9
7962.0,-0.88,-0.82,6.19
7975.0,-1.22,-1.09,5.83
7988.0,-0.61,-1.48,6.69
8001.0,0.18,-1.86,8.15
8014.0,0.86,-2.06,9.5
8027.0,1.4,-2.21,10.72
8040.0,1.6,-2.25,11.46
8052.0,1.14,-2.01,10.84
8065.0,0.35,-1.83,9.71
8078.0,0.2,-2.02,9.7
8091.0,0.26,-2.74,11.32
8104.0,0.35,-3.31,12.83
8117.0,0.46,-3.67,13.77
8130.0,0.47,-3.69,13.87
8143.0,0.09,-3.49,13.28
8155.0,-0.18,-3.22,12.45
8168.0,0.21,-3.1,12.87
8181.0,0.95,-2.98,13.68
8194.0,1.66,-2.83,14.26
8207.0,1.86,-2.61,14.48
8220.0,1.68,-2.31,14.13
8233.0,1.3,-2.19,13.89
8245.0,1.24,-2.45,14.6
8258.0,1.43,-2.76,15.64
8271.0,1.52,-3.0,16.36
8284.0,1.37,-3.14,16.71
8297.0,1.14,-3.05,16.58
8310.0,1.32,-3.0,16.5
8323.0,1.67,-3.31,17.03
8335.0,1.66,-3.83,17.61
8348.0,1.2,-4.09,17.22
8361.0,0.68,-4.0,16.68
8374.0,0.5,-3.64,16.32
8387.0,0.99,-3.28,16.28
8400.0,1.4,-3.15,16.37
8413.0,1.31,-3.18,16.04
8425.0,0.89,-3.18,15.93
8438.0,0.47,-3.21,16.08
8451.0,0.29,-3.02,15.64
8464.0,0.61,-2.71,15.15
8477.0,0.99,-2.45,14.44
8490.0,0.96,-2.3,13.46
8503.0,0.54,-2.0,12.1
8515.0,0.17,-1.49,10.54
8528.0,0.22,-1.07,9.54
8541.0,0.2,-0.61,8.51
8554.0,0.2,-0.28,7.57
8567.0,0.14,-0.25,7.13
8580.0,-0.1,-0.17,6.68
8593.0,-0.08,0.06,6.06
8605.0,0.47,0.19,5.98
8618.0,0.93,0.28,6.25
8631.0,1.12,-0.01,6.84
8644.0,0.79,-0.55,7.17
8657.0,0.09,-0.78,6.46
8670.0,-0.61,-0.47,4.8
8683.0,-0.84,0.18,3.46
8695.0,-0.57,1.05,1.5
8708.0,-0.28,1.67,0.62
8721.0,0.03,1.98,0.38
8734.0,0.17,1.92,0.62
8747.0,0.29,1.63,1.49
8760.0,0.33,1.36,2.28
8772.0,0.21,1.18,2.52
8785.0,0.08,1.09,2.59
8798.0,0.05,1.07,2.65
8811.0,0.02,1.09,2.84
8824.0,-0.08,1.22,3.09
8837.0,0.03,1.34,3.49
8850.0,0.58,1.35,4.05
8862.0,1.24,1.3,4.57
8875.0,1.71,1.17,4.89
8888.0,1.69,0.72,4.94
8901.0,1.17,0.08,5.37
8914.0,0.22,-0.3,5.53
8927.0,-0.02,-0.57,5.79
8939.0,0.2,-0.92,6.51
8952.0,0.35,-1.45,7.21
8965.0,0.28,-1.91,8.36
8978.0,0.0,-2.07,9.56
8991.0,0.14,-1.8,10.01
9004.0,0.39,-1.52,10.29
9017.0,0.92,-1.49,10.71
9029.0,1.19,-1.6,10.85
9042.0,0.89,-1.75,11.41
9055.0,0.63,-2.25,13.16
9068.0,0.56,-2.66,14.96
9081.0,0.78,-2.76,16.09
9094.0,0.94,-2.56,16.05
9107.0,0.78,-2.14,15.52
9119.0,0.12,-1.55,14.82
9132.0,-0.28,-1.21,14.41
9145.0,-0.2,-1.08,14.57
9158.0,-0.0,-1.21,14.78
9171.0,0.12,-1.26,14.63
9184.0,-0.24,-0.92,14.02
9197.0,-0.4,-0.51,13.24
9210.0,-0.26,-0.3,13.48
9222.0,0.37,-0.49,14.43
9235.0,0.48,-0.7,14.93
9248.0,0.33,-0.55,14.7
9261.0,0.0,-0.31,14.55
9274.0,-0.12,-0.34,14.77
9287.0,-0.32,-0.71,15.46
9300.0,-0.5,-1.51,16.35
9312.0,-0.69,-2.38,17.63
9325.0,-0.77,-2.96,18.64
9338.0,-0.52,-3.01,18.9
9351.0,0.08,-2.61,18.62
9364.0,0.69,-2.22,18.5
9377.0,1.22,-2.04,18.44
9390.0,1.1,-2.01,17.78
9403.0,0.75,-1.99,16.73
9415.0,0.38,-2.02,15.94
9428.0,-0.08,-2.04,14.82
9441.0,-0.67,-1.6,12.78
9454.0,-0.78,-0.98,11.05
9467.0,-0.55,-0.63,9.74
9480.0,0.22,-0.34,8.84
9493.0,1.33,-0.55,9.36
9505.0,1.65,-0.95,9.82
9518.0,1.03,-1.0,9.01
9531.0,0.19,-0.79,7.66
9544.0,-0.52,-0.51,6.41
9557.0,-0.74,-0.3,5.27
