timestamp,accX,accY,accZ
2.0,-2.16,-5.18,11.2
15.0,-1.87,-3.96,8.04
28.0,-1.73,-4.21,8.67
41.0,-0.65,-3.78,8.72
54.0,0.35,-3.45,8.69
67.0,0.83,-3.48,8.99
79.0,0.72,-3.85,9.26
92.0,0.19,-4.19,9.15
105.0,-0.4,-4.5,8.98
118.0,-0.84,-4.83,9.07
131.0,-0.93,-4.98,9.07
144.0,-0.78,-5.06,9.31
157.0,-0.41,-4.99,9.24
170.0,-0.05,-4.83,9.29
182.0,0.03,-4.78,9.29
195.0,-0.12,-4.74,9.2
208.0,-0.41,-4.56,8.73
221.0,-0.69,-4.32,8.11
234.0,-0.7,-4.0,7.63
247.0,-0.63,-3.71,7.38
260.0,-0.38,-3.51,7.48
272.0,-0.1,-3.45,7.79
285.0,0.13,-3.42,8.07
298.0,0.47,-3.22,8.11
311.0,0.77,-2.94,8.03
324.0,1.01,-2.68,7.91
337.0,0.97,-2.53,7.89
350.0,0.74,-2.64,8.01
363.0,0.43,-2.74,8.48
375.0,-0.14,-3.0,8.82
388.0,-0.66,-3.01,8.75
401.0,-0.96,-2.78,8.5
414.0,-0.88,-2.57,8.32
427.0,-0.59,-2.38,8.44
440.0,-0.25,-2.17,8.82
453.0,-0.06,-1.89,9.14
466.0,-0.02,-1.62,9.35
478.0,0.1,-1.45,9.6
491.0,0.44,-1.22,9.8
504.0,1.09,-0.79,10.4
517.0,1.58,-0.5,11.56
530.0,1.57,-0.16,12.19
543.0,0.72,0.3,11.88
556.0,-0.53,0.6,11.28
568.0,-1.62,0.92,10.96
581.0,-1.91,1.21,11.17
594.0,-1.65,1.39,12.07
607.0,-1.11,1.56,13.17
620.0,-1.17,1.79,13.85
633.0,-1.63,1.91,13.77
646.0,-2.1,2.16,13.39
658.0,-2.42,1.96,13.72
671.0,-2.73,1.39,14.42
684.0,-2.85,0.88,14.83
697.0,-2.63,0.7,14.6
710.0,-2.23,0.86,13.77
723.0,-1.6,1.04,12.92
736.0,-0.76,1.33,12.2
748.0,0.23,1.62,11.91
761.0,0.99,1.85,11.35
774.0,1.53,2.04,10.79
787.0,1.75,1.95,10.35
800.0,1.6,1.58,10.24
813.0,1.28,1.13,10.18
825.0,0.97,0.87,9.69
