timestamp,accX,accY,accZ
2.0,-0.34,-1.94,8.21
15.0,-0.64,-1.61,6.93
28.0,-1.23,-1.99,8.43
41.0,-1.48,-2.01,8.42
54.0,-1.06,-1.62,8.22
67.0,-0.46,-1.18,8.2
79.0,0.15,-0.97,8.66
92.0,0.57,-0.94,10.0
105.0,0.77,-0.72,10.44
118.0,0.51,-0.46,10.18
131.0,0.28,-0.16,9.91
144.0,0.33,0.24,9.73
157.0,0.59,0.56,10.23
169.0,0.88,0.83,11.02
182.0,1.08,1.06,11.61
195.0,1.09,1.32,11.8
208.0,1.04,1.59,11.8
221.0,1.08,1.8,12.09
234.0,1.01,1.93,12.39
246.0,0.89,2.01,12.75
259.0,0.71,2.19,12.74
272.0,0.37,2.12,13.14
285.0,-0.11,1.91,13.26
298.0,-0.36,1.9,13.31
311.0,-0.55,1.94,13.23
324.0,-0.68,2.11,12.87
336.0,-0.73,2.24,12.67
349.0,-0.83,2.37,12.16
362.0,-0.74,2.46,11.57
375.0,-0.66,2.45,11.08
388.0,-0.44,2.4,10.74
401.0,-0.3,2.35,10.52
414.0,-0.33,2.37,10.01
426.0,-0.35,2.5,9.45
439.0,-0.3,2.47,9.37
452.0,-0.06,2.23,9.69
465.0,0.19,1.74,10.25
478.0,0.28,1.44,10.34
491.0,0.31,1.17,10.26
504.0,0.34,1.03,9.88
516.0,0.62,1.12,9.52
529.0,1.0,1.12,9.67
542.0,1.15,0.95,9.92
555.0,1.04,0.7,9.85
568.0,0.91,0.61,9.65
581.0,0.99,0.45,9.63
593.0,1.1,0.22,9.83
606.0,1.12,0.01,9.81
619.0,1.18,-0.01,9.51
632.0,1.17,0.07,9.37
645.0,0.87,0.05,9.14
658.0,0.54,-0.27,9.06
671.0,0.75,-0.65,9.86
683.0,0.63,-1.2,11.13
696.0,-0.26,-2.01,11.61
709.0,-1.33,-2.48,10.6
722.0,-2.04,-2.55,9.38
735.0,-1.94,-2.58,9.0
748.0,-1.13,-2.48,8.98
761.0,-0.15,-2.27,9.3
773.0,0.4,-2.4,9.91
786.0,0.05,-2.84,10.38
799.0,-0.9,-3.44,10.16
812.0,-1.61,-4.05,10.02
825.0,-1.62,-4.21,9.74
838.0,-1.04,-3.88,8.99
851.0,0.27,-3.02,8.16
864.0,1.36,-2.42,8.4
876.0,1.68,-2.48,9.03
889.0,1.2,-3.01,9.48
902.0,0.26,-3.73,9.47
915.0,-0.69,-4.42,9.51
928.0,-1.49,-4.9,9.47
941.0,-1.91,-5.08,9.29
954.0,-1.9,-4.97,9.34
966.0,-1.82,-4.71,9.03
979.0,-1.57,-4.39,9.0
992.0,-1.22,-4.11,9.19
1005.0,-1.14,-3.96,9.27
1018.0,-1.17,-3.87,9.34
1031.0,-0.97,-3.68,9.29
1044.0,-0.53,-3.21,8.95
1057.0,0.11,-2.6,8.37
1069.0,0.88,-1.95,8.05
1082.0,1.39,-1.85,8.82
1095.0,1.45,-2.19,9.98
1108.0,0.96,-2.51,10.62
1121.0,-0.01,-2.91,10.75
1134.0,-1.28,-3.36,10.17
1147.0,-1.98,-3.43,9.64
1159.0,-2.07,-3.21,9.29
1172.0,-1.57,-3.12,9.79
1185.0,-0.62,-2.66,10.36
1198.0,0.36,-1.98,10.15
1211.0,0.91,-1.43,9.8
1224.0,1.13,-1.04,9.73
1237.0,1.04,-0.85,9.62
1250.0,0.79,-0.85,10.0
1262.0,0.41,-0.85,10.25
1275.0,-0.25,-0.84,9.99
1288.0,-0.69,-0.7,9.56
1301.0,-0.64,-0.51,9.36
1314.0,-0.23,-0.32,9.63
1327.0,0.47,0.02,10.23
1340.0,1.12,0.41,10.65
1352.0,1.42,0.53,11.25
1365.0,1.58,0.57,11.84
1378.0,1.79,0.74,12.14
1391.0,2.13,1.18,12.06
1404.0,2.15,1.69,11.73
1417.0,1.98,2.16,11.54
1429.0,1.58,2.58,11.11
1442.0,1.06,2.84,10.8
1455.0,0.52,2.91,10.67
1468.0,-0.09,2.77,10.51
1481.0,-0.54,2.33,10.87
1494.0,-0.78,1.88,11.51
1507.0,-0.7,1.62,11.71
1519.0,-0.37,1.58,11.72
1532.0,0.15,1.65,11.83
1545.0,0.39,1.72,11.49
1558.0,0.28,1.84,10.95
1571.0,0.09,1.87,10.56
1584.0,-0.06,1.95,10.21
1597.0,-0.17,1.81,10.29
1609.0,-0.26,1.38,10.8
1622.0,-0.36,0.87,11.28
1635.0,-0.47,0.49,11.15
1648.0,-0.42,0.34,10.6
1661.0,-0.06,0.44,10.01
1674.0,0.67,0.81,9.75
1687.0,1.17,0.98,10.05
1699.0,1.38,0.87,10.39
1712.0,1.32,0.56,10.99
1725.0,0.67,-0.05,11.13
1738.0,-0.02,-0.49,10.7
1751.0,-0.18,-0.6,10.09
1764.0,0.31,-0.38,9.74
1777.0,1.01,0.1,9.59
1789.0,1.67,0.45,9.7
1802.0,2.09,0.54,10.51
1815.0,1.67,0.09,11.19
1828.0,0.73,-0.52,10.82
1841.0,-0.09,-0.95,10.01
1854.0,-0.04,-0.93,9.63
1866.0,0.62,-0.64,9.41
1879.0,1.24,-0.46,9.25
1892.0,1.27,-0.55,8.99
1905.0,1.09,-0.63,8.55
1918.0,0.95,-0.92,8.6
1931.0,0.62,-1.42,9.32
1944.0,0.12,-2.21,10.01
1957.0,-0.71,-3.17,10.44
1969.0,-1.31,-3.8,10.35
1982.0,-1.22,-3.96,9.99
1995.0,-0.39,-3.61,9.84
2008.0,0.54,-3.27,9.91
2021.0,1.21,-2.82,9.67
2034.0,1.12,-2.89,9.62
2047.0,0.48,-3.36,9.75
2059.0,-0.17,-3.82,9.91
2072.0,-0.68,-4.08,9.8
2085.0,-0.91,-4.17,9.48
2098.0,-0.79,-4.07,9.26
2111.0,-0.51,-3.82,9.07
2124.0,-0.2,-3.49,8.83
2137.0,-0.08,-3.29,8.72
2150.0,-0.08,-3.13,8.5
2162.0,-0.15,-2.92,8.29
2175.0,-0.04,-2.81,8.39
2188.0,0.15,-2.79,8.77
2201.0,0.31,-2.73,8.84
2214.0,0.51,-2.56,8.55
2227.0,0.79,-2.42,8.53
2240.0,0.94,-2.45,8.83
2252.0,0.85,-2.6,9.16
2265.0,0.46,-2.97,9.56
