timestamp,accX,accY,accZ
2.0,-1.14,0.11,11.09
15.0,-0.52,0.28,8.93
28.0,-0.11,0.82,10.48
41.0,0.08,1.08,10.88
54.0,-0.08,0.82,11.22
66.0,-0.06,0.41,11.51
79.0,0.02,-0.06,11.82
92.0,0.16,-0.36,11.69
105.0,0.29,-0.25,10.82
118.0,0.21,0.1,9.86
131.0,0.26,0.12,9.43
144.0,0.1,0.11,9.46
156.0,-0.42,-0.5,10.02
169.0,-1.23,-1.54,10.54
182.0,-1.91,-2.37,10.3
195.0,-2.18,-2.88,10.08
208.0,-1.82,-2.95,9.81
221.0,-1.12,-2.6,9.41
234.0,-0.34,-2.02,8.85
247.0,0.12,-1.23,8.01
259.0,0.1,-0.91,7.4
272.0,-0.25,-1.26,7.73
285.0,-0.82,-1.78,8.11
298.0,-1.35,-2.29,8.29
311.0,-1.61,-2.56,8.32
324.0,-1.56,-2.55,8.27
337.0,-1.43,-2.44,8.07
350.0,-0.94,-2.26,8.13
362.0,-0.72,-2.24,8.74
375.0,-0.72,-2.37,9.01
388.0,-1.11,-2.8,9.39
401.0,-1.62,-3.2,9.7
414.0,-1.95,-3.5,9.88
427.0,-2.31,-3.7,10.03
440.0,-2.15,-3.61,10.01
453.0,-1.8,-3.34,10.1
465.0,-1.22,-3.03,10.13
478.0,-0.65,-2.82,10.3
491.0,-0.21,-2.34,10.11
504.0,0.04,-2.11,10.0
517.0,0.1,-1.95,9.84
530.0,-0.06,-1.96,9.72
543.0,-0.25,-2.13,9.64
555.0,-0.48,-2.22,9.53
568.0,-0.73,-2.32,9.18
581.0,-1.07,-2.37,8.93
594.0,-1.12,-2.4,8.87
607.0,-1.19,-2.21,8.68
620.0,-1.27,-2.13,8.74
633.0,-1.38,-2.13,8.69
646.0,-1.54,-1.83,8.2
658.0,-1.57,-1.53,7.76
671.0,-1.5,-1.6,8.25
684.0,-1.62,-1.9,9.15
697.0,-1.97,-2.3,9.73
710.0,-2.43,-2.57,10.09
723.0,-2.84,-2.77,10.16
736.0,-3.06,-2.7,9.98
749.0,-2.93,-2.35,9.84
761.0,-2.38,-1.98,10.03
774.0,-1.67,-1.81,10.72
787.0,-1.04,-1.64,11.37
