timestamp,accX,accY,accZ
2.0,0.07,4.35,14.1
15.0,-0.04,3.35,11.51
28.0,-0.03,3.8,13.4
41.0,-0.08,3.64,13.34
54.0,-0.27,3.52,12.34
66.0,-0.48,3.59,11.0
79.0,-0.39,3.75,10.04
92.0,0.13,3.96,9.7
105.0,0.74,4.28,9.61
118.0,1.12,4.27,9.55
131.0,0.99,3.91,9.34
144.0,0.6,3.45,8.86
156.0,0.49,3.05,8.58
169.0,0.68,2.85,8.32
182.0,1.13,2.84,7.98
195.0,1.82,3.13,7.48
208.0,2.42,3.34,7.5
221.0,2.81,2.96,8.35
233.0,2.49,2.18,9.59
246.0,1.69,1.0,10.36
259.0,0.97,0.01,10.56
272.0,0.03,-1.07,10.49
285.0,-0.01,-1.57,9.89
298.0,0.22,-1.53,8.94
311.0,0.31,-1.83,9.26
323.0,0.28,-2.36,9.85
336.0,-0.08,-2.87,10.19
349.0,-0.54,-3.46,10.19
362.0,-0.86,-4.08,10.05
375.0,-0.64,-4.08,9.75
388.0,-0.26,-3.83,9.17
401.0,0.77,-3.36,8.85
414.0,0.87,-3.5,9.11
426.0,-0.29,-4.51,10.31
439.0,-0.87,-6.04,11.46
452.0,-2.27,-6.99,12.06
465.0,-2.64,-7.11,11.82
478.0,-2.49,-6.7,10.82
491.0,-1.85,-6.12,10.09
504.0,-1.18,-5.5,9.72
517.0,-0.92,-5.27,9.76
529.0,-1.05,-5.24,9.64
542.0,-1.17,-5.06,9.18
555.0,-1.29,-4.89,8.81
568.0,-1.1,-4.68,8.55
581.0,-0.47,-4.31,8.54
594.0,0.27,-3.91,8.8
607.0,0.98,-3.39,8.5
619.0,1.24,-3.03,8.12
632.0,1.2,-3.14,8.54
645.0,0.79,-3.41,8.76
658.0,0.3,-3.6,8.92
671.0,-0.12,-3.82,9.28
684.0,-0.17,-3.65,9.02
697.0,-0.02,-3.07,8.74
710.0,0.26,-2.41,8.92
722.0,0.59,-1.63,9.06
735.0,0.59,-0.81,8.41
748.0,0.62,-0.14,7.96
761.0,0.8,0.06,8.52
774.0,1.19,0.46,8.8
787.0,1.61,0.86,9.37
800.0,2.0,1.17,9.95
812.0,2.26,1.85,9.71
825.0,2.14,2.21,9.92
838.0,1.72,2.68,9.59
851.0,1.44,3.14,9.45
864.0,1.57,3.45,10.25
877.0,1.57,3.76,10.93
889.0,1.28,4.04,11.43
902.0,0.78,4.21,11.63
915.0,0.19,4.31,11.99
928.0,-0.38,4.18,12.52
941.0,-0.71,4.04,13.05
954.0,-1.14,3.64,13.77
967.0,-1.54,3.11,14.46
979.0,-1.74,2.8,14.8
992.0,-1.57,2.74,14.78
1005.0,-1.12,2.8,14.81
1018.0,-0.68,2.86,14.36
1031.0,-0.44,2.94,13.6
1044.0,-0.24,3.22,12.45
1057.0,-0.1,3.65,11.11
1069.0,0.24,4.12,10.02
1082.0,0.59,4.43,9.2
1095.0,1.03,4.63,8.83
1108.0,1.45,4.35,9.16
1121.0,1.68,3.58,10.04
1134.0,1.46,2.74,10.3
1146.0,0.97,2.04,9.88
1159.0,0.65,1.78,8.91
1172.0,1.02,1.99,8.18
1185.0,1.49,2.47,7.59
1198.0,2.38,2.7,7.65
1211.0,3.43,2.42,9.38
1223.0,3.69,1.6,10.86
1236.0,2.99,0.47,11.69
1249.0,1.57,-0.71,11.09
1262.0,0.55,-1.51,10.6
1275.0,0.33,-1.8,9.98
1288.0,0.45,-1.82,9.74
1301.0,0.56,-1.72,9.11
1313.0,0.79,-1.51,8.54
1326.0,1.11,-1.21,8.14
1339.0,2.04,-0.44,7.56
1352.0,2.8,0.28,7.16
1365.0,2.91,0.18,7.39
1378.0,2.11,-0.83,7.64
1391.0,0.88,-2.4,8.65
1403.0,-0.47,-3.68,9.52
1416.0,-1.04,-4.93,9.9
1429.0,-1.72,-6.08,10.83
1442.0,-2.43,-6.54,11.03
1455.0,-2.54,-6.59,10.81
