timestamp,accX,accY,accZ
2.0,-0.52,-0.87,9.82
15.0,-0.61,-0.65,7.81
28.0,-1.01,-0.78,9.02
41.0,-1.53,-0.86,9.01
54.0,-1.77,-1.17,9.19
67.0,-1.66,-1.44,9.74
79.0,-1.42,-1.36,9.89
92.0,-1.04,-1.07,9.62
105.0,-0.5,-0.72,9.39
118.0,0.0,-0.37,9.14
131.0,0.37,-0.16,9.08
144.0,0.39,-0.24,9.23
157.0,0.33,-0.49,9.46
169.0,0.14,-0.71,9.58
182.0,-0.08,-0.96,9.73
195.0,-0.09,-1.21,9.92
208.0,-0.0,-1.25,10.02
221.0,0.2,-1.18,9.93
234.0,0.5,-0.96,9.68
247.0,0.6,-0.81,9.66
260.0,0.54,-0.81,9.63
272.0,0.3,-0.86,9.56
285.0,0.19,-1.07,9.79
298.0,0.35,-1.33,10.4
311.0,0.5,-1.5,10.88
324.0,0.45,-1.44,10.71
337.0,0.34,-1.23,10.27
350.0,0.34,-1.07,9.98
362.0,0.38,-0.97,9.96
375.0,0.28,-1.06,10.08
388.0,0.23,-1.2,10.33
401.0,0.19,-1.36,10.5
414.0,-0.17,-1.49,10.43
427.0,-0.67,-1.64,10.21
440.0,-0.82,-1.74,10.06
452.0,-0.48,-1.84,10.3
465.0,0.18,-1.69,10.69
478.0,0.47,-1.29,10.66
491.0,0.47,-0.93,10.21
504.0,0.29,-0.87,9.98
517.0,0.09,-1.09,9.97
530.0,-0.19,-1.4,10.13
542.0,-0.31,-1.48,10.23
555.0,-0.12,-1.29,10.29
568.0,0.18,-1.05,10.14
581.0,0.41,-0.89,9.74
594.0,0.5,-0.85,9.7
607.0,0.5,-0.8,9.8
620.0,0.57,-0.84,9.99
633.0,0.56,-0.98,10.26
645.0,0.5,-0.99,10.2
658.0,0.4,-1.11,9.96
671.0,0.21,-1.24,9.89
684.0,0.19,-1.24,9.94
697.0,0.15,-1.24,10.16
710.0,0.04,-1.27,10.26
723.0,-0.14,-1.29,10.01
735.0,-0.15,-1.23,9.74
748.0,-0.06,-1.13,9.65
761.0,0.13,-1.08,9.48
774.0,0.09,-1.16,9.6
787.0,0.01,-1.36,9.91
800.0,-0.1,-1.47,10.0
813.0,0.01,-1.38,9.79
825.0,0.24,-1.3,9.63
838.0,0.53,-1.25,9.54
851.0,0.82,-1.48,10.12
864.0,0.91,-1.73,10.47
877.0,0.76,-1.83,10.25
890.0,0.36,-1.79,9.96
903.0,0.36,-1.51,9.58
915.0,0.97,-1.26,9.76
928.0,1.49,-1.18,10.09
941.0,1.75,-1.23,10.11
954.0,1.68,-1.25,10.01
967.0,1.71,-1.36,10.14
980.0,1.58,-1.39,10.25
993.0,1.44,-1.32,10.12
1005.0,1.26,-1.12,9.76
1018.0,1.16,-1.05,9.54
1031.0,1.1,-1.2,9.66
1044.0,0.89,-1.29,9.9
1057.0,0.79,-1.11,9.78
1070.0,0.7,-0.88,9.69
1083.0,0.65,-0.82,9.73
1095.0,0.68,-0.95,10.04
1108.0,0.67,-1.07,10.22
1121.0,0.62,-1.18,10.33
1134.0,0.44,-1.3,10.33
1147.0,0.28,-1.32,10.09
1160.0,0.2,-1.29,9.85
1173.0,0.16,-1.24,9.77
1185.0,0.11,-1.25,9.95
1198.0,0.06,-1.31,10.14
1211.0,0.17,-1.35,10.11
1224.0,0.29,-1.38,9.99
1237.0,0.46,-1.34,9.64
1250.0,0.45,-1.32,9.49
1263.0,0.3,-1.31,9.6
1275.0,0.11,-1.35,9.85
1288.0,0.16,-1.36,10.07
1301.0,0.37,-1.3,10.19
1314.0,0.7,-1.19,10.11
1327.0,0.83,-1.05,10.08
1340.0,0.96,-0.78,9.85
1353.0,1.04,-0.54,9.67
1366.0,1.07,-0.42,9.61
1378.0,1.05,-0.53,9.68
1391.0,0.96,-0.82,9.79
1404.0,0.77,-1.2,9.98
1417.0,0.41,-1.49,10.13
1430.0,0.15,-1.54,10.02
1443.0,0.09,-1.29,9.91
1456.0,0.51,-0.97,9.88
1468.0,0.91,-0.77,10.02
1481.0,0.88,-0.88,10.14
1494.0,0.48,-1.06,9.97
1507.0,0.1,-1.3,9.89
1520.0,-0.16,-1.46,9.72
1533.0,-0.65,-1.58,9.58
1546.0,-1.18,-1.7,9.56
1558.0,-0.89,-1.76,10.03
1571.0,0.0,-1.49,10.38
1584.0,0.73,-1.22,10.46
1597.0,0.81,-1.14,10.6
1610.0,0.08,-1.37,10.49
1623.0,-0.62,-1.72,10.04
1636.0,-0.7,-1.89,9.95
1648.0,-0.79,-1.85,10.04
1661.0,-0.85,-1.87,10.19
1674.0,-0.55,-1.95,10.36
1687.0,0.31,-1.71,10.41
1700.0,1.11,-1.02,10.15
1713.0,1.16,-0.54,9.63
1726.0,0.48,-0.57,9.39
1739.0,-0.32,-1.0,9.76
1751.0,-0.78,-1.38,10.08
1764.0,-0.61,-1.35,10.23
1777.0,-0.02,-1.12,10.43
1790.0,0.81,-0.7,10.24
1803.0,1.1,-0.41,10.12
1816.0,0.8,-0.28,9.96
1829.0,-0.23,-0.55,9.79
1841.0,-1.2,-0.94,9.54
1854.0,-1.55,-1.07,9.42
1867.0,-1.53,-0.98,9.34
1880.0,-1.25,-0.86,9.25
1893.0,-0.67,-0.67,9.17
1906.0,0.01,-0.35,9.09
1919.0,0.52,0.0,9.04
1932.0,0.54,0.03,9.01
1944.0,0.27,-0.28,9.17
1957.0,-0.11,-0.73,9.4
1970.0,-0.38,-1.2,9.8
1983.0,-0.42,-1.56,10.42
1996.0,-0.36,-1.71,10.75
