timestamp,accX,accY,accZ
2.0,0.2,-0.91,9.8
15.0,0.19,-0.94,8.15
28.0,0.24,-1.19,9.84
41.0,0.4,-1.11,10.13
54.0,0.5,-0.96,10.03
66.0,0.41,-1.01,10.07
79.0,0.22,-1.25,10.3
92.0,0.0,-1.41,10.24
105.0,-0.11,-1.42,10.34
118.0,-0.23,-1.3,9.95
131.0,-0.33,-1.13,9.53
144.0,-0.34,-1.04,9.42
157.0,-0.12,-1.11,9.55
169.0,0.13,-1.21,9.83
182.0,0.26,-1.3,10.1
195.0,0.28,-1.22,10.25
208.0,0.22,-1.07,10.02
221.0,0.06,-0.94,9.52
234.0,-0.04,-0.92,9.29
247.0,-0.02,-1.05,9.46
259.0,0.1,-1.1,9.72
272.0,0.25,-0.91,10.06
285.0,0.4,-0.6,10.06
298.0,0.41,-0.48,9.95
311.0,0.24,-0.62,9.79
324.0,0.18,-0.94,9.7
337.0,0.31,-1.17,9.86
349.0,0.5,-1.27,10.01
362.0,0.52,-1.25,10.0
375.0,0.51,-1.19,9.92
388.0,0.33,-1.15,9.73
401.0,0.15,-1.15,9.53
414.0,0.08,-1.14,9.5
427.0,0.06,-1.14,9.54
439.0,-0.06,-1.15,9.65
452.0,0.0,-1.19,9.68
465.0,0.14,-1.17,9.57
478.0,0.21,-1.2,9.56
491.0,0.22,-1.2,9.51
504.0,0.29,-1.3,9.75
517.0,0.36,-1.42,10.01
530.0,0.13,-1.51,10.07
542.0,0.07,-1.36,9.88
555.0,0.2,-1.07,9.54
568.0,0.48,-0.98,9.48
581.0,0.71,-1.06,9.83
594.0,0.91,-1.1,10.04
607.0,1.05,-1.22,10.38
620.0,0.91,-1.36,10.52
632.0,0.5,-1.52,10.48
645.0,0.25,-1.52,10.22
658.0,0.23,-1.33,10.03
671.0,0.43,-1.07,9.85
684.0,0.88,-0.85,9.88
697.0,1.41,-0.76,10.24
710.0,1.7,-0.92,10.93
722.0,1.44,-1.14,11.15
735.0,0.9,-1.18,10.78
748.0,0.57,-1.13,10.48
761.0,0.12,-1.15,10.18
774.0,-0.17,-1.12,9.97
787.0,-0.03,-1.16,10.21
800.0,0.44,-1.21,10.78
812.0,0.85,-1.28,11.4
825.0,0.99,-1.29,11.68
838.0,0.7,-1.1,11.04
851.0,0.49,-0.88,10.33
864.0,0.38,-0.8,10.17
877.0,0.36,-0.92,10.31
890.0,0.46,-1.18,10.9
