timestamp,accX,accY,accZ
2.0,0.19,-2.57,10.53
15.0,-0.99,-2.07,9.02
28.0,-1.82,-2.45,9.93
41.0,-2.04,-2.28,9.65
54.0,-1.92,-2.03,9.61
67.0,-1.41,-1.8,9.8
79.0,-1.09,-1.5,10.03
92.0,-1.15,-1.13,9.75
105.0,-1.36,-0.91,9.3
118.0,-1.7,-0.83,9.24
131.0,-2.24,-1.06,9.29
144.0,-2.78,-1.42,9.57
157.0,-3.33,-1.65,9.7
170.0,-3.54,-1.61,9.59
182.0,-3.57,-1.52,9.96
195.0,-3.73,-1.4,9.92
208.0,-4.19,-1.13,9.3
221.0,-4.63,-0.83,8.54
234.0,-4.86,-0.76,8.33
247.0,-4.84,-0.9,8.44
260.0,-5.39,-1.24,9.25
273.0,-5.52,-1.47,9.5
285.0,-5.69,-1.5,9.4
298.0,-5.72,-1.39,9.1
311.0,-5.68,-1.3,9.11
324.0,-5.39,-1.27,9.21
337.0,-5.0,-1.23,9.47
350.0,-4.6,-1.21,9.77
363.0,-4.19,-1.17,9.71
376.0,-3.82,-1.05,9.67
388.0,-3.4,-0.98,9.75
401.0,-2.96,-1.04,10.13
414.0,-2.53,-1.08,10.51
427.0,-2.1,-1.08,10.42
440.0,-1.75,-0.99,10.33
453.0,-1.58,-0.94,9.89
466.0,-1.56,-1.06,9.26
479.0,-1.74,-1.42,9.93
491.0,-1.75,-1.91,10.76
504.0,-1.82,-2.47,11.46
517.0,-1.7,-2.96,12.06
530.0,-1.3,-2.92,11.86
543.0,-0.5,-2.36,11.3
556.0,0.58,-1.8,10.81
569.0,1.83,-1.53,10.9
582.0,2.55,-1.36,11.19
594.0,2.41,-1.27,10.78
607.0,1.49,-1.48,10.32
620.0,0.26,-1.86,9.55
633.0,-0.44,-2.32,9.22
646.0,0.3,-2.52,9.76
659.0,2.07,-2.27,10.56
672.0,3.84,-1.55,10.63
684.0,4.65,-0.72,9.9
697.0,4.6,-0.18,8.83
710.0,3.98,-0.37,8.44
723.0,3.66,-1.16,9.17
736.0,3.61,-1.96,10.14
749.0,3.83,-2.6,11.06
762.0,4.12,-2.85,11.63
774.0,4.41,-2.65,11.4
787.0,4.55,-2.34,11.21
800.0,4.62,-1.98,10.85
813.0,4.39,-1.75,10.67
826.0,3.82,-1.73,10.39
839.0,3.03,-1.75,9.99
852.0,2.5,-1.62,9.59
864.0,2.19,-1.36,9.32
877.0,1.95,-1.15,9.07
890.0,1.69,-1.14,9.03
903.0,1.53,-1.36,9.2
916.0,1.55,-1.71,9.89
929.0,1.73,-2.13,10.65
942.0,2.07,-2.12,10.88
954.0,2.26,-1.73,10.54
967.0,2.12,-1.36,9.87
980.0,2.07,-1.02,9.26
993.0,2.42,-1.04,9.75
1006.0,2.67,-1.13,10.42
1019.0,2.74,-1.34,11.11
1032.0,2.46,-1.71,11.83
1044.0,1.78,-1.95,11.95
1057.0,0.9,-1.92,11.4
1070.0,0.27,-1.94,11.14
1083.0,-0.1,-1.91,10.93
1096.0,-0.58,-1.89,10.82
1109.0,-1.08,-1.71,10.63
1122.0,-1.78,-1.24,10.11
1134.0,-2.71,-0.69,9.12
1147.0,-3.48,-0.46,8.61
1160.0,-3.92,-0.65,8.91
1173.0,-4.16,-0.89,9.22
1186.0,-4.0,-1.04,9.44
1199.0,-4.11,-1.19,10.06
1212.0,-4.32,-1.37,10.44
