timestamp,accX,accY,accZ
2.0,2.99,-0.59,9.12
15.0,2.34,-0.49,7.38
28.0,2.59,-0.63,8.82
41.0,2.36,-0.67,8.92
54.0,2.08,-0.75,8.89
67.0,1.89,-0.9,8.93
79.0,1.79,-1.1,8.99
92.0,2.05,-1.32,9.33
105.0,2.4,-1.57,9.97
118.0,2.52,-1.77,10.27
131.0,2.42,-1.63,10.17
144.0,2.18,-1.21,9.71
157.0,1.86,-0.92,9.43
169.0,1.44,-0.9,9.42
182.0,1.19,-1.16,9.58
195.0,1.11,-1.5,9.81
208.0,1.39,-1.84,10.32
221.0,1.86,-2.14,10.78
234.0,2.12,-2.35,11.08
247.0,2.06,-2.28,10.81
259.0,1.8,-2.09,10.16
272.0,1.44,-1.97,9.63
285.0,1.07,-1.88,9.27
298.0,0.93,-1.9,9.25
311.0,1.04,-2.02,9.55
324.0,1.33,-2.27,10.26
337.0,1.58,-2.57,11.15
349.0,1.67,-2.79,11.59
362.0,1.39,-2.88,11.51
375.0,0.52,-2.77,10.88
388.0,-0.22,-2.77,10.53
401.0,-0.46,-2.89,10.87
414.0,-0.72,-3.0,11.29
427.0,-1.08,-3.07,11.29
439.0,-1.44,-2.95,10.96
452.0,-1.67,-2.74,10.63
465.0,-1.74,-2.51,10.5
478.0,-1.8,-2.37,10.53
491.0,-1.8,-2.05,10.55
504.0,-2.01,-1.87,10.21
517.0,-2.28,-1.68,10.13
530.0,-2.72,-1.46,9.68
542.0,-3.08,-1.3,9.23
555.0,-3.2,-1.06,9.06
568.0,-2.89,-0.78,8.69
581.0,-2.67,-0.64,8.66
594.0,-2.41,-0.6,9.24
607.0,-2.23,-0.69,9.68
620.0,-2.28,-0.78,9.89
633.0,-2.53,-0.87,9.77
645.0,-2.81,-0.82,9.27
658.0,-2.95,-0.62,8.69
671.0,-2.8,-0.35,8.3
684.0,-2.52,-0.13,8.2
697.0,-2.28,-0.08,8.43
710.0,-2.29,-0.2,8.7
723.0,-2.58,-0.41,8.77
736.0,-3.06,-0.73,8.85
748.0,-3.63,-1.17,8.99
761.0,-4.06,-1.52,9.0
774.0,-4.19,-1.69,9.08
787.0,-3.92,-1.7,9.24
800.0,-3.43,-1.61,9.43
813.0,-2.84,-1.52,9.79
826.0,-2.18,-1.43,10.23
839.0,-1.73,-1.3,10.41
851.0,-1.52,-1.04,9.92
864.0,-1.39,-0.74,9.36
877.0,-1.15,-0.75,9.46
890.0,-1.19,-1.11,9.86
903.0,-1.62,-1.8,10.25
916.0,-2.08,-2.4,10.4
929.0,-2.32,-2.93,10.61
942.0,-2.13,-3.09,10.68
954.0,-1.84,-3.03,10.81
967.0,-1.58,-2.99,10.89
980.0,-1.3,-2.91,10.65
993.0,-1.09,-2.91,10.4
1006.0,-0.98,-2.94,10.11
1019.0,-0.99,-2.9,9.89
1032.0,-1.1,-2.8,9.7
1045.0,-1.13,-2.96,10.03
1057.0,-0.92,-3.11,10.11
1070.0,-0.33,-3.26,10.65
1083.0,0.27,-3.3,11.06
1096.0,0.61,-3.2,11.03
1109.0,0.73,-2.89,10.63
1122.0,0.91,-2.35,9.96
1135.0,1.33,-1.75,9.37
1147.0,2.34,-1.36,9.6
1160.0,2.82,-1.43,9.74
1173.0,3.23,-1.91,10.42
1186.0,3.42,-2.43,11.22
1199.0,3.23,-2.74,11.67
1212.0,2.96,-2.7,11.44
1225.0,2.83,-2.3,10.66
1237.0,3.01,-1.8,9.62
1250.0,3.25,-1.34,8.93
1263.0,3.81,-1.18,8.76
1276.0,4.05,-1.53,9.26
1289.0,4.0,-2.04,10.12
1302.0,3.98,-2.43,10.81
1315.0,3.96,-2.36,10.75
1327.0,3.91,-2.1,10.32
1340.0,3.87,-1.92,9.75
1353.0,3.83,-1.77,9.34
1366.0,3.92,-1.59,9.2
1379.0,4.09,-1.44,9.08
1392.0,4.28,-1.28,8.97
1405.0,4.47,-1.11,8.68
1417.0,4.29,-1.13,8.55
1430.0,4.13,-1.39,8.91
1443.0,4.07,-1.63,9.38
1456.0,3.88,-1.64,9.46
1469.0,3.67,-1.44,9.38
1482.0,3.42,-1.2,9.1
1495.0,3.14,-0.97,9.01
1507.0,2.92,-0.86,8.99
1520.0,2.85,-0.81,8.94
1533.0,3.08,-0.82,8.97
1546.0,3.42,-0.87,9.22
1559.0,3.59,-1.16,9.72
1572.0,3.49,-1.65,10.24
1585.0,3.23,-2.1,10.44
1598.0,2.92,-2.3,10.41
1610.0,2.54,-2.37,10.36
1623.0,2.31,-2.54,10.23
1636.0,2.34,-2.51,9.87
1649.0,2.63,-2.16,9.32
1662.0,2.89,-1.77,8.79
1675.0,3.29,-1.67,8.78
1688.0,3.55,-1.88,9.44
1700.0,3.34,-2.43,10.19
1713.0,2.91,-3.04,10.62
1726.0,2.75,-3.23,10.63
1739.0,2.89,-2.93,10.52
1752.0,3.16,-2.23,10.18
1765.0,3.1,-1.86,9.96
1778.0,2.6,-1.89,9.92
1790.0,1.86,-2.2,9.76
1803.0,1.09,-2.61,9.7
1816.0,0.23,-3.01,9.77
1829.0,-0.35,-3.4,10.2
1842.0,-0.82,-3.78,10.92
1855.0,-1.21,-4.08,11.51
1868.0,-1.41,-4.1,11.82
1880.0,-1.35,-3.76,12.05
1893.0,-1.27,-3.23,12.02
1906.0,-1.61,-2.67,11.52
1919.0,-2.17,-2.19,10.72
1932.0,-2.91,-1.86,9.86
1945.0,-3.37,-1.64,9.38
1958.0,-3.6,-1.6,9.86
1971.0,-3.51,-1.9,10.55
1983.0,-3.82,-2.13,10.89
1996.0,-4.08,-2.14,10.3
2009.0,-4.31,-1.74,9.27
2022.0,-4.35,-1.29,8.42
2035.0,-4.05,-0.93,7.98
2048.0,-3.69,-0.65,7.82
2061.0,-3.59,-0.67,8.3
2074.0,-3.74,-0.97,8.8
2086.0,-4.26,-1.28,8.79
2099.0,-4.87,-1.49,8.3
2112.0,-5.1,-1.48,7.78
2125.0,-4.78,-1.34,7.79
2138.0,-4.28,-1.24,8.14
2151.0,-3.82,-1.2,8.57
2164.0,-3.54,-1.18,8.77
2177.0,-3.37,-1.28,8.95
2189.0,-3.31,-1.45,9.05
2202.0,-3.23,-1.59,9.13
2215.0,-3.02,-1.72,9.44
2228.0,-2.74,-1.73,9.54
2241.0,-2.47,-1.55,9.28
2254.0,-2.41,-1.26,8.65
2267.0,-2.01,-1.2,8.6
2280.0,-1.48,-1.56,8.91
2292.0,-1.0,-1.88,10.3
2305.0,-0.43,-2.08,11.07
2318.0,-0.2,-1.92,10.91
2331.0,0.08,-1.47,10.48
2344.0,0.05,-1.17,9.02
2357.0,-0.89,-1.05,7.41
2370.0,-1.36,-1.58,7.59
2383.0,-1.25,-2.22,9.13
2395.0,-0.55,-2.52,10.19
2408.0,0.43,-2.59,11.31
2421.0,1.06,-2.36,11.8
2434.0,1.31,-2.0,11.48
2447.0,1.11,-1.74,10.85
2460.0,0.81,-1.72,10.31
2473.0,0.23,-1.7,9.69
2485.0,-0.54,-1.76,9.3
2498.0,-0.96,-2.05,9.85
2511.0,-0.62,-2.42,10.97
2524.0,0.24,-2.77,11.96
2537.0,1.01,-2.83,12.24
2550.0,1.74,-2.68,12.16
2563.0,1.9,-2.3,12.12
2575.0,1.67,-1.88,11.33
2588.0,1.21,-1.68,10.73
2601.0,0.96,-2.0,10.75
2614.0,0.87,-2.46,11.1
2627.0,0.84,-2.72,11.16
2640.0,0.93,-2.62,10.86
2653.0,1.09,-2.31,10.29
2665.0,1.37,-1.97,9.72
2678.0,1.82,-1.72,9.58
2691.0,2.39,-1.64,10.15
2704.0,2.69,-1.94,10.98
2717.0,2.78,-2.21,11.17
2730.0,2.87,-2.26,10.59
2743.0,3.2,-1.99,9.5
2755.0,3.55,-1.48,8.72
2768.0,3.86,-1.37,9.02
2781.0,4.04,-1.87,9.95
2794.0,3.8,-2.31,10.53
2807.0,3.33,-2.54,10.44
2820.0,3.17,-2.44,10.14
2833.0,3.17,-2.1,9.62
2846.0,3.17,-1.57,9.01
2858.0,3.36,-1.05,8.55
2871.0,3.5,-0.75,8.4
2884.0,3.55,-0.73,8.45
2897.0,3.34,-0.91,8.59
2910.0,3.12,-1.18,8.84
2923.0,2.84,-1.47,8.97
2936.0,2.6,-1.61,9.01
