timestamp,accX,accY,accZ
2.0,-0.4,-1.67,11.04
15.0,0.02,-1.34,9.18
28.0,0.45,-1.55,11.15
41.0,0.54,-1.54,11.2
54.0,0.21,-1.6,10.71
67.0,-0.19,-1.66,10.19
79.0,0.0,-1.63,9.82
92.0,0.5,-1.37,9.9
105.0,1.12,-1.27,10.16
118.0,1.53,-1.23,10.44
131.0,1.61,-1.21,10.34
144.0,1.78,-1.04,9.77
157.0,2.16,-0.69,9.17
169.0,2.7,-0.41,8.77
182.0,3.19,-0.5,9.06
195.0,3.84,-0.95,10.13
208.0,4.25,-1.54,11.18
221.0,4.52,-1.85,11.69
234.0,4.85,-1.79,11.67
247.0,5.43,-1.48,11.5
259.0,6.34,-1.04,11.48
272.0,7.03,-0.62,11.37
285.0,7.14,-0.51,11.26
298.0,6.85,-0.65,11.07
311.0,6.24,-0.62,10.73
324.0,5.56,-0.55,10.27
337.0,4.94,-0.4,9.88
349.0,4.43,-0.23,9.66
362.0,4.1,-0.14,9.42
375.0,3.88,-0.22,9.63
388.0,3.7,-0.45,9.87
401.0,3.4,-0.63,9.99
414.0,2.84,-0.75,9.88
427.0,2.35,-0.83,9.77
439.0,1.91,-0.85,9.82
452.0,1.43,-0.79,9.8
465.0,0.85,-0.76,9.57
478.0,0.16,-0.92,9.35
491.0,-0.14,-1.2,9.49
504.0,-0.17,-1.37,9.93
517.0,-0.22,-1.62,10.63
529.0,-0.58,-1.6,10.8
542.0,-0.97,-1.27,10.5
555.0,-1.5,-1.02,9.82
568.0,-2.01,-0.88,9.48
581.0,-2.43,-0.81,9.41
594.0,-2.83,-0.86,9.55
607.0,-3.28,-0.91,9.58
620.0,-3.39,-0.94,9.7
632.0,-3.26,-0.87,9.97
645.0,-3.11,-0.56,9.87
658.0,-3.27,-0.27,9.56
671.0,-3.62,-0.13,9.25
684.0,-4.04,-0.1,9.13
697.0,-4.4,-0.21,9.17
710.0,-4.72,-0.43,9.4
723.0,-4.96,-0.62,9.58
735.0,-5.06,-0.72,9.64
748.0,-4.93,-0.87,9.98
761.0,-4.91,-1.07,10.17
774.0,-4.86,-1.23,10.2
787.0,-5.04,-1.37,10.08
800.0,-4.93,-1.4,9.95
813.0,-4.65,-1.4,9.87
826.0,-4.18,-1.39,10.03
838.0,-3.68,-1.24,10.04
851.0,-3.5,-1.17,9.82
864.0,-3.37,-1.18,9.64
877.0,-3.15,-1.32,9.53
890.0,-2.75,-1.51,9.74
903.0,-2.12,-1.61,10.07
916.0,-1.33,-1.55,10.49
929.0,-1.14,-1.7,10.57
941.0,-0.72,-1.7,10.47
954.0,-0.24,-1.51,10.33
967.0,0.23,-1.34,10.13
980.0,0.83,-1.21,10.04
993.0,1.39,-1.13,10.28
1006.0,1.97,-0.99,10.39
1019.0,2.56,-0.79,10.48
1031.0,3.0,-0.53,10.2
1044.0,3.27,-0.31,9.75
1057.0,3.56,-0.29,9.95
1070.0,3.97,-0.52,10.57
1083.0,4.23,-0.75,11.03
1096.0,4.26,-0.89,11.08
1109.0,4.14,-0.86,10.81
1121.0,4.16,-0.89,10.76
1134.0,4.69,-0.99,11.14
1147.0,5.32,-0.98,11.64
1160.0,5.71,-0.94,11.87
1173.0,5.69,-0.9,11.6
1186.0,5.35,-0.88,11.29
1199.0,4.9,-0.96,11.03
1211.0,4.5,-1.09,10.83
1224.0,4.0,-1.17,10.77
1237.0,3.53,-1.22,10.6
1250.0,3.02,-1.12,10.2
1263.0,2.82,-1.03,9.93
1276.0,2.99,-1.09,10.25
1289.0,3.02,-1.11,10.34
1301.0,2.76,-1.0,9.9
1314.0,2.17,-1.0,9.54
1327.0,1.32,-1.11,9.3
1340.0,0.54,-1.34,8.96
1353.0,0.81,-1.74,9.3
1366.0,1.58,-2.09,10.88
1379.0,1.87,-2.38,11.91
1391.0,1.25,-2.51,11.62
1404.0,0.29,-2.48,10.82
1417.0,-0.57,-2.27,10.07
1430.0,-1.24,-2.17,9.65
1443.0,-1.79,-2.29,9.66
1456.0,-1.95,-2.35,9.89
1469.0,-2.02,-2.23,10.08
1482.0,-2.24,-1.92,10.12
1494.0,-2.66,-1.53,9.78
1507.0,-3.23,-1.18,9.39
1520.0,-3.6,-0.9,9.18
1533.0,-3.85,-0.56,9.12
1546.0,-4.24,-0.28,9.12
1559.0,-4.72,-0.08,8.92
1572.0,-5.23,0.12,8.63
1585.0,-5.57,0.42,8.32
1597.0,-5.63,0.62,8.23
1610.0,-5.5,0.65,8.48
1623.0,-5.34,0.67,8.73
1636.0,-5.39,0.5,8.94
1649.0,-5.42,0.25,9.26
1662.0,-5.53,-0.11,9.59
1675.0,-5.51,-0.56,9.89
1687.0,-5.18,-0.86,10.41
1700.0,-4.82,-0.91,10.62
1713.0,-4.65,-0.83,10.33
1726.0,-4.59,-0.81,9.75
1739.0,-4.45,-1.01,9.54
1752.0,-4.0,-1.19,9.78
1765.0,-3.22,-1.32,10.09
1778.0,-2.43,-1.33,10.36
1790.0,-2.14,-1.49,10.61
1803.0,-2.03,-1.77,10.51
1816.0,-1.7,-2.0,10.36
1829.0,-1.06,-1.95,9.99
1842.0,-0.22,-1.76,10.36
1855.0,0.21,-1.87,10.89
1868.0,0.39,-2.3,11.26
1881.0,0.41,-2.84,11.75
1893.0,1.07,-3.13,12.04
1906.0,1.92,-2.92,12.16
1919.0,2.24,-2.56,11.84
1932.0,2.4,-2.27,10.99
1945.0,2.47,-2.03,10.36
1958.0,2.81,-1.81,10.23
1971.0,3.56,-1.56,10.33
1983.0,4.35,-1.3,10.46
1996.0,4.91,-1.19,10.76
