timestamp,accX,accY,accZ
2.0,-4.79,-0.31,9.49
15.0,-4.11,-0.17,7.37
28.0,-5.12,0.06,8.43
41.0,-5.55,0.24,8.47
54.0,-5.7,0.32,8.43
67.0,-5.66,0.3,8.69
79.0,-5.55,0.2,9.12
92.0,-5.39,0.21,9.23
105.0,-5.24,0.27,9.19
118.0,-5.14,0.37,9.17
131.0,-5.17,0.34,9.13
144.0,-5.29,0.25,9.31
157.0,-5.58,0.05,9.42
169.0,-5.99,-0.17,9.22
182.0,-6.33,-0.37,8.84
195.0,-6.16,-0.52,8.71
208.0,-5.83,-0.68,9.03
221.0,-5.35,-0.76,9.36
234.0,-5.04,-0.78,9.33
247.0,-4.69,-0.78,9.17
260.0,-4.21,-0.92,9.27
272.0,-3.47,-1.28,9.85
285.0,-2.44,-1.56,10.76
298.0,-1.61,-1.59,11.16
311.0,-1.54,-1.33,10.51
324.0,-2.3,-1.39,9.41
337.0,-3.23,-1.93,8.75
350.0,-3.5,-2.78,9.19
362.0,-2.57,-3.6,10.77
375.0,-1.05,-3.97,12.36
388.0,0.45,-3.38,12.38
401.0,1.58,-2.33,11.75
414.0,2.02,-1.56,11.0
427.0,2.38,-1.13,10.87
440.0,2.7,-0.86,10.07
453.0,1.77,-1.08,9.17
465.0,0.53,-1.98,8.88
478.0,-0.37,-2.86,9.34
491.0,-0.14,-3.39,10.38
504.0,0.92,-3.31,11.11
517.0,1.94,-2.82,10.71
530.0,2.42,-2.3,9.82
543.0,2.87,-2.08,9.5
555.0,3.43,-2.15,9.8
568.0,3.85,-2.23,10.1
581.0,4.34,-2.33,10.3
594.0,4.95,-2.19,10.21
607.0,5.9,-1.88,10.13
620.0,6.81,-1.49,9.91
633.0,7.73,-1.18,9.9
645.0,8.27,-1.56,10.89
658.0,8.04,-2.33,11.62
671.0,7.23,-2.8,11.27
684.0,6.31,-2.86,10.34
697.0,5.67,-2.59,9.37
710.0,5.39,-2.4,9.32
723.0,5.78,-2.43,9.65
735.0,6.03,-2.39,10.16
748.0,5.88,-2.46,10.48
761.0,5.18,-2.66,10.33
774.0,4.42,-2.78,9.99
787.0,3.63,-2.93,9.79
800.0,2.61,-3.19,9.66
813.0,1.66,-3.33,9.69
825.0,1.43,-3.32,9.6
838.0,1.84,-2.97,9.8
851.0,2.17,-2.62,9.98
864.0,1.7,-2.66,9.88
877.0,0.87,-2.66,9.65
890.0,0.06,-2.68,9.42
903.0,-0.58,-2.43,9.12
915.0,-0.86,-2.15,9.06
928.0,-1.02,-1.97,9.23
941.0,-1.06,-1.88,9.7
954.0,-1.15,-1.83,10.24
967.0,-1.73,-1.92,10.6
980.0,-2.58,-1.95,10.27
993.0,-3.32,-1.9,9.92
1006.0,-3.84,-1.67,9.7
1018.0,-4.09,-1.5,9.75
1031.0,-4.16,-1.33,9.64
1044.0,-4.07,-1.07,9.34
1057.0,-4.06,-0.85,9.03
1070.0,-4.04,-0.74,9.14
1083.0,-4.0,-0.74,9.24
1096.0,-4.01,-0.67,9.33
1109.0,-3.99,-0.55,9.17
1121.0,-3.82,-0.43,9.15
1134.0,-3.76,-0.31,9.1
1147.0,-3.71,-0.26,9.3
1160.0,-3.97,-0.4,9.64
1173.0,-4.48,-0.72,10.07
1186.0,-5.24,-1.02,10.24
1199.0,-6.13,-1.29,10.19
1212.0,-6.86,-1.56,10.16
1224.0,-7.52,-1.82,10.12
1237.0,-8.09,-1.98,9.8
1250.0,-8.26,-2.05,9.39
1263.0,-7.86,-2.09,9.53
1276.0,-7.25,-1.97,9.86
1289.0,-6.65,-1.7,9.78
1302.0,-5.78,-1.45,9.48
1315.0,-4.95,-1.1,9.15
1327.0,-4.2,-0.75,8.55
