timestamp,accX,accY,accZ
2.0,0.97,-1.63,10.06
15.0,0.63,-1.34,8.26
28.0,0.4,-1.61,9.9
41.0,-0.09,-1.62,9.86
54.0,-0.82,-1.52,9.93
67.0,-0.66,-1.33,10.28
79.0,-0.21,-1.26,10.87
92.0,0.33,-1.32,11.65
105.0,0.49,-1.35,11.95
118.0,0.02,-1.46,11.5
131.0,-1.05,-1.7,10.82
144.0,-2.04,-1.97,10.38
157.0,-2.35,-2.25,10.88
169.0,-2.06,-2.38,11.99
182.0,-2.06,-2.31,12.31
195.0,-2.68,-2.17,11.74
208.0,-3.49,-1.8,10.43
221.0,-4.1,-1.28,9.29
234.0,-4.35,-0.79,8.6
247.0,-4.42,-0.46,8.38
260.0,-4.3,-0.19,8.4
272.0,-4.14,-0.13,8.73
285.0,-4.21,-0.2,9.03
298.0,-4.51,-0.21,9.05
311.0,-4.8,-0.2,8.76
324.0,-4.88,-0.08,8.33
337.0,-4.68,0.12,8.27
350.0,-4.2,0.36,8.32
363.0,-3.68,0.58,8.47
375.0,-3.25,0.76,8.77
388.0,-2.84,0.77,9.0
401.0,-2.73,0.55,9.4
414.0,-3.11,0.28,9.46
427.0,-3.65,-0.04,9.33
440.0,-4.16,-0.3,9.17
453.0,-4.38,-0.47,9.19
465.0,-4.37,-0.58,9.53
478.0,-4.12,-0.71,9.9
491.0,-3.79,-0.8,10.26
504.0,-3.44,-0.74,10.24
517.0,-3.26,-0.51,9.88
530.0,-2.99,-0.31,9.78
543.0,-2.76,-0.25,9.94
556.0,-2.94,-0.15,9.69
568.0,-3.49,-0.09,8.98
581.0,-4.3,-0.19,8.09
594.0,-4.81,-0.46,7.74
607.0,-4.7,-0.84,8.4
620.0,-3.9,-1.3,9.94
633.0,-3.15,-1.44,10.95
646.0,-2.66,-1.34,10.93
659.0,-2.6,-1.01,10.48
671.0,-2.64,-0.76,9.96
684.0,-2.56,-0.86,10.0
697.0,-2.5,-1.08,10.25
710.0,-2.66,-1.26,10.7
723.0,-3.1,-1.5,11.3
736.0,-3.51,-1.93,11.65
749.0,-3.62,-2.1,11.4
762.0,-3.06,-1.94,10.84
774.0,-1.94,-1.41,10.49
787.0,-1.07,-0.94,9.89
